,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
428,0.497,0.944,0,-3.31,1,0.103,0.597,0.119,0.0376,0.511,122.582,audio_features,4HIx4KL2XRilgBf6WzfLqI,spotify:track:4HIx4KL2XRilgBf6WzfLqI,https://api.spotify.com/v1/tracks/4HIx4KL2XRilgBf6WzfLqI,https://api.spotify.com/v1/audio-analysis/4HIx4KL2XRilgBf6WzfLqI,179133,4,2004,blues
429,0.345,0.9,0,-2.743,1,0.0329,0.0253,1.8e-05,0.0735,0.475,164.373,audio_features,67nD6Cd1IZwnj9TsDLly6o,spotify:track:67nD6Cd1IZwnj9TsDLly6o,https://api.spotify.com/v1/tracks/67nD6Cd1IZwnj9TsDLly6o,https://api.spotify.com/v1/audio-analysis/67nD6Cd1IZwnj9TsDLly6o,273147,4,2004,blues
430,0.465,0.242,6,-18.087,1,0.0396,0.885,0.337,0.688,0.1,156.672,audio_features,2RnXRkzGOd2GTVQZlYjojm,spotify:track:2RnXRkzGOd2GTVQZlYjojm,https://api.spotify.com/v1/tracks/2RnXRkzGOd2GTVQZlYjojm,https://api.spotify.com/v1/audio-analysis/2RnXRkzGOd2GTVQZlYjojm,222720,4,2004,blues
431,0.328,0.732,4,-5.767,1,0.0394,0.212,0.0013,0.256,0.502,153.972,audio_features,5xs5pxbcSGqpZNRNfbUrxI,spotify:track:5xs5pxbcSGqpZNRNfbUrxI,https://api.spotify.com/v1/tracks/5xs5pxbcSGqpZNRNfbUrxI,https://api.spotify.com/v1/audio-analysis/5xs5pxbcSGqpZNRNfbUrxI,370373,4,2004,blues
432,0.307,0.319,0,-11.46,1,0.0481,0.922,9.34e-06,0.136,0.289,57.431,audio_features,70Xt4jSqmMpdrpO5P6ypvC,spotify:track:70Xt4jSqmMpdrpO5P6ypvC,https://api.spotify.com/v1/tracks/70Xt4jSqmMpdrpO5P6ypvC,https://api.spotify.com/v1/audio-analysis/70Xt4jSqmMpdrpO5P6ypvC,146920,4,2004,blues
433,0.515,0.976,1,-4.178,0,0.123,0.595,0.000952,0.0835,0.64,147.693,audio_features,7bUrudG40BOEGglkNtU1h3,spotify:track:7bUrudG40BOEGglkNtU1h3,https://api.spotify.com/v1/tracks/7bUrudG40BOEGglkNtU1h3,https://api.spotify.com/v1/audio-analysis/7bUrudG40BOEGglkNtU1h3,169733,4,2004,blues
434,0.682,0.386,7,-8.158,1,0.0692,0.42,0.00179,0.0835,0.298,139.785,audio_features,6TBAzkQABz0fOhnrC8djPn,spotify:track:6TBAzkQABz0fOhnrC8djPn,https://api.spotify.com/v1/tracks/6TBAzkQABz0fOhnrC8djPn,https://api.spotify.com/v1/audio-analysis/6TBAzkQABz0fOhnrC8djPn,211227,4,2004,blues
435,0.565,0.629,4,-4.226,0,0.026,0.531,0.000302,0.11,0.725,74.843,audio_features,0xjiVZARgDnyYQF3dOXeOp,spotify:track:0xjiVZARgDnyYQF3dOXeOp,https://api.spotify.com/v1/tracks/0xjiVZARgDnyYQF3dOXeOp,https://api.spotify.com/v1/audio-analysis/0xjiVZARgDnyYQF3dOXeOp,161880,4,2004,blues
436,0.563,0.384,2,-9.017,1,0.029,0.56,1.47e-05,0.131,0.332,134.824,audio_features,3GH1udndeAMY27JfXe0ecZ,spotify:track:3GH1udndeAMY27JfXe0ecZ,https://api.spotify.com/v1/tracks/3GH1udndeAMY27JfXe0ecZ,https://api.spotify.com/v1/audio-analysis/3GH1udndeAMY27JfXe0ecZ,274910,4,2004,blues
437,0.487,0.538,5,-7.429,0,0.0397,0.33,0.00609,0.103,0.269,118.039,audio_features,2glwN5raCeEn0EdjKrNw6i,spotify:track:2glwN5raCeEn0EdjKrNw6i,https://api.spotify.com/v1/tracks/2glwN5raCeEn0EdjKrNw6i,https://api.spotify.com/v1/audio-analysis/2glwN5raCeEn0EdjKrNw6i,456947,3,2004,blues
438,0.354,0.518,9,-6.122,1,0.0949,0.68,3.46e-05,0.685,0.528,207.934,audio_features,3pqkwpOMCE8XaeX4IllqWu,spotify:track:3pqkwpOMCE8XaeX4IllqWu,https://api.spotify.com/v1/tracks/3pqkwpOMCE8XaeX4IllqWu,https://api.spotify.com/v1/audio-analysis/3pqkwpOMCE8XaeX4IllqWu,361480,3,2004,blues
439,0.596,0.829,11,-4.774,0,0.0304,0.0076,2.66e-05,0.299,0.762,98.86,audio_features,73qNHMPnanBGsxD1cQ2ojn,spotify:track:73qNHMPnanBGsxD1cQ2ojn,https://api.spotify.com/v1/tracks/73qNHMPnanBGsxD1cQ2ojn,https://api.spotify.com/v1/audio-analysis/73qNHMPnanBGsxD1cQ2ojn,244160,4,2004,blues
440,0.557,0.708,0,-8.864,1,0.0631,0.739,0.483,0.107,0.604,84.788,audio_features,635WSqOORhDgO8sWWEoGen,spotify:track:635WSqOORhDgO8sWWEoGen,https://api.spotify.com/v1/tracks/635WSqOORhDgO8sWWEoGen,https://api.spotify.com/v1/audio-analysis/635WSqOORhDgO8sWWEoGen,138777,4,2004,blues
441,0.723,0.738,5,-8.571,1,0.0442,0.812,0.0108,0.0829,0.809,120.094,audio_features,6VkaGRe98A6x7S5dGmxd30,spotify:track:6VkaGRe98A6x7S5dGmxd30,https://api.spotify.com/v1/tracks/6VkaGRe98A6x7S5dGmxd30,https://api.spotify.com/v1/audio-analysis/6VkaGRe98A6x7S5dGmxd30,135547,4,2004,blues
442,0.886,0.425,5,-8.087,1,0.0344,0.0807,0.00095,0.0998,0.708,97.989,audio_features,019wZNxWDdvXAIVVBDVpGZ,spotify:track:019wZNxWDdvXAIVVBDVpGZ,https://api.spotify.com/v1/tracks/019wZNxWDdvXAIVVBDVpGZ,https://api.spotify.com/v1/audio-analysis/019wZNxWDdvXAIVVBDVpGZ,286720,4,2004,blues
443,0.405,0.654,0,-6.182,0,0.0364,0.000261,0.125,0.0825,0.409,133.438,audio_features,46tOHo9SThlggrU2MiijEC,spotify:track:46tOHo9SThlggrU2MiijEC,https://api.spotify.com/v1/tracks/46tOHo9SThlggrU2MiijEC,https://api.spotify.com/v1/audio-analysis/46tOHo9SThlggrU2MiijEC,411960,3,2004,blues
444,0.289,0.762,11,-5.804,0,0.0489,0.248,0.00278,0.393,0.248,96.547,audio_features,08ZUOlAjNu34wj283BPDJJ,spotify:track:08ZUOlAjNu34wj283BPDJJ,https://api.spotify.com/v1/tracks/08ZUOlAjNu34wj283BPDJJ,https://api.spotify.com/v1/audio-analysis/08ZUOlAjNu34wj283BPDJJ,374800,4,2004,blues
445,0.501,0.825,0,-7.503,1,0.0346,0.505,2.2e-05,0.361,0.814,106.923,audio_features,7pTL00cPeIGhvVNlq5qP0k,spotify:track:7pTL00cPeIGhvVNlq5qP0k,https://api.spotify.com/v1/tracks/7pTL00cPeIGhvVNlq5qP0k,https://api.spotify.com/v1/audio-analysis/7pTL00cPeIGhvVNlq5qP0k,123453,4,2004,blues
446,0.479,0.777,9,-7.436,1,0.038,0.865,0.0357,0.144,0.517,147.1,audio_features,1MCXoC4RIkH5M4OLvRjiJp,spotify:track:1MCXoC4RIkH5M4OLvRjiJp,https://api.spotify.com/v1/tracks/1MCXoC4RIkH5M4OLvRjiJp,https://api.spotify.com/v1/audio-analysis/1MCXoC4RIkH5M4OLvRjiJp,203907,4,2004,blues
447,0.334,0.685,0,-6.856,1,0.0524,0.532,0.0,0.981,0.289,85.597,audio_features,3tEP0x51lSCw35zMyXtgtC,spotify:track:3tEP0x51lSCw35zMyXtgtC,https://api.spotify.com/v1/tracks/3tEP0x51lSCw35zMyXtgtC,https://api.spotify.com/v1/audio-analysis/3tEP0x51lSCw35zMyXtgtC,198880,4,2004,blues
448,0.763,0.478,0,-13.924,1,0.0312,0.569,2.79e-06,0.522,0.76,107.979,audio_features,5M7qj3MkvGK36ZAPP89euN,spotify:track:5M7qj3MkvGK36ZAPP89euN,https://api.spotify.com/v1/tracks/5M7qj3MkvGK36ZAPP89euN,https://api.spotify.com/v1/audio-analysis/5M7qj3MkvGK36ZAPP89euN,201467,4,2004,blues
449,0.65,0.548,3,-9.227,1,0.031,0.433,1.52e-06,0.0816,0.632,95.128,audio_features,21Jk3g2h6H7b4KC30IxnFg,spotify:track:21Jk3g2h6H7b4KC30IxnFg,https://api.spotify.com/v1/tracks/21Jk3g2h6H7b4KC30IxnFg,https://api.spotify.com/v1/audio-analysis/21Jk3g2h6H7b4KC30IxnFg,146600,4,2004,blues
800,0.0999,0.181,0,-17.599,0,0.0424,0.94,0.888,0.105,0.0922,71.277,audio_features,6IZF8hi9J6EtFDLQqOlSbu,spotify:track:6IZF8hi9J6EtFDLQqOlSbu,https://api.spotify.com/v1/tracks/6IZF8hi9J6EtFDLQqOlSbu,https://api.spotify.com/v1/audio-analysis/6IZF8hi9J6EtFDLQqOlSbu,178507,4,2004,classical
801,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,audio_features,3weNRklVDqb4Rr5MhKBR3D,spotify:track:3weNRklVDqb4Rr5MhKBR3D,https://api.spotify.com/v1/tracks/3weNRklVDqb4Rr5MhKBR3D,https://api.spotify.com/v1/audio-analysis/3weNRklVDqb4Rr5MhKBR3D,357707,1,2004,classical
802,0.526,0.0344,7,-27.855,0,0.11,0.996,0.924,0.118,0.208,67.101,audio_features,3Lsdp3mbD27MjxvTeFm0v3,spotify:track:3Lsdp3mbD27MjxvTeFm0v3,https://api.spotify.com/v1/tracks/3Lsdp3mbD27MjxvTeFm0v3,https://api.spotify.com/v1/audio-analysis/3Lsdp3mbD27MjxvTeFm0v3,71800,4,2004,classical
803,0.325,0.0947,2,-20.885,0,0.0333,0.906,0.869,0.571,0.0949,49.034,audio_features,3cIKojC2JBVIno9b35MJWn,spotify:track:3cIKojC2JBVIno9b35MJWn,https://api.spotify.com/v1/tracks/3cIKojC2JBVIno9b35MJWn,https://api.spotify.com/v1/audio-analysis/3cIKojC2JBVIno9b35MJWn,153573,3,2004,classical
804,0.366,0.262,10,-12.798,1,0.0342,0.93,0.842,0.0491,0.377,119.388,audio_features,4VJge9qYxmhYEod0CWoEZ7,spotify:track:4VJge9qYxmhYEod0CWoEZ7,https://api.spotify.com/v1/tracks/4VJge9qYxmhYEod0CWoEZ7,https://api.spotify.com/v1/audio-analysis/4VJge9qYxmhYEod0CWoEZ7,134813,3,2004,classical
805,0.313,0.144,2,-17.316,1,0.0368,0.944,0.92,0.181,0.303,145.162,audio_features,7kwCAXd0GeQvWvfTgCjaNX,spotify:track:7kwCAXd0GeQvWvfTgCjaNX,https://api.spotify.com/v1/tracks/7kwCAXd0GeQvWvfTgCjaNX,https://api.spotify.com/v1/audio-analysis/7kwCAXd0GeQvWvfTgCjaNX,244560,4,2004,classical
806,0.231,0.0297,2,-31.544,1,0.0579,0.991,0.878,0.0742,0.07,131.413,audio_features,0Dkibk70FDp6t7eOZNemNQ,spotify:track:0Dkibk70FDp6t7eOZNemNQ,https://api.spotify.com/v1/tracks/0Dkibk70FDp6t7eOZNemNQ,https://api.spotify.com/v1/audio-analysis/0Dkibk70FDp6t7eOZNemNQ,203800,4,2004,classical
807,0.212,0.0517,2,-24.467,1,0.0525,0.928,0.639,0.112,0.152,185.678,audio_features,3Rw0Rg4LjlYnuxIyioW3vg,spotify:track:3Rw0Rg4LjlYnuxIyioW3vg,https://api.spotify.com/v1/tracks/3Rw0Rg4LjlYnuxIyioW3vg,https://api.spotify.com/v1/audio-analysis/3Rw0Rg4LjlYnuxIyioW3vg,397640,3,2004,classical
808,0.193,0.116,9,-25.718,1,0.0608,0.986,0.918,0.505,0.0836,143.301,audio_features,6pV1dGidc6DvzjKhbMqgDa,spotify:track:6pV1dGidc6DvzjKhbMqgDa,https://api.spotify.com/v1/tracks/6pV1dGidc6DvzjKhbMqgDa,https://api.spotify.com/v1/audio-analysis/6pV1dGidc6DvzjKhbMqgDa,242467,3,2004,classical
809,0.494,0.016,10,-32.307,1,0.0426,0.995,0.922,0.136,0.118,98.224,audio_features,7wEql4SrP9nL5U4zxmcrVM,spotify:track:7wEql4SrP9nL5U4zxmcrVM,https://api.spotify.com/v1/tracks/7wEql4SrP9nL5U4zxmcrVM,https://api.spotify.com/v1/audio-analysis/7wEql4SrP9nL5U4zxmcrVM,295840,4,2004,classical
810,0.234,0.911,4,-5.114,0,0.08,3.34e-05,0.258,0.344,0.197,199.846,audio_features,4jMU8MNUIgjNvPK66DPuCZ,spotify:track:4jMU8MNUIgjNvPK66DPuCZ,https://api.spotify.com/v1/tracks/4jMU8MNUIgjNvPK66DPuCZ,https://api.spotify.com/v1/audio-analysis/4jMU8MNUIgjNvPK66DPuCZ,406827,4,2004,classical
811,0.463,0.155,5,-17.164,1,0.044,0.877,0.261,0.105,0.222,122.437,audio_features,1qpKMLztFXlRFSlGhjj1dZ,spotify:track:1qpKMLztFXlRFSlGhjj1dZ,https://api.spotify.com/v1/tracks/1qpKMLztFXlRFSlGhjj1dZ,https://api.spotify.com/v1/audio-analysis/1qpKMLztFXlRFSlGhjj1dZ,301720,4,2004,classical
812,0.479,0.318,0,-13.836,1,0.0395,0.278,0.0959,0.107,0.575,94.036,audio_features,6KBsivP3Of4z2x6uNMAyE3,spotify:track:6KBsivP3Of4z2x6uNMAyE3,https://api.spotify.com/v1/tracks/6KBsivP3Of4z2x6uNMAyE3,https://api.spotify.com/v1/audio-analysis/6KBsivP3Of4z2x6uNMAyE3,331800,4,2004,classical
813,0.272,0.154,7,-18.672,0,0.0389,0.921,0.529,0.324,0.0658,101.19,audio_features,6iCYXIjE5xlQjDYYx8eNNk,spotify:track:6iCYXIjE5xlQjDYYx8eNNk,https://api.spotify.com/v1/tracks/6iCYXIjE5xlQjDYYx8eNNk,https://api.spotify.com/v1/audio-analysis/6iCYXIjE5xlQjDYYx8eNNk,259560,4,2004,classical
814,0.277,0.0415,3,-23.933,1,0.0338,0.975,0.955,0.126,0.19,100.66,audio_features,54tyZ4LKFV0vQZIseBV0jA,spotify:track:54tyZ4LKFV0vQZIseBV0jA,https://api.spotify.com/v1/tracks/54tyZ4LKFV0vQZIseBV0jA,https://api.spotify.com/v1/audio-analysis/54tyZ4LKFV0vQZIseBV0jA,88427,3,2004,classical
815,0.14,0.954,11,-6.323,0,0.129,5.67e-05,0.00181,0.0729,0.142,199.947,audio_features,3B7syUJXZMAtxjil6fqqDY,spotify:track:3B7syUJXZMAtxjil6fqqDY,https://api.spotify.com/v1/tracks/3B7syUJXZMAtxjil6fqqDY,https://api.spotify.com/v1/audio-analysis/3B7syUJXZMAtxjil6fqqDY,587133,4,2004,classical
816,0.0712,0.158,0,-17.347,1,0.0405,0.974,0.913,0.0579,0.0368,66.659,audio_features,0Pinld1kinGMrHzSBC4psL,spotify:track:0Pinld1kinGMrHzSBC4psL,https://api.spotify.com/v1/tracks/0Pinld1kinGMrHzSBC4psL,https://api.spotify.com/v1/audio-analysis/0Pinld1kinGMrHzSBC4psL,449840,4,2004,classical
817,0.331,0.0118,7,-29.056,1,0.037,0.994,0.905,0.0762,0.0577,65.591,audio_features,0BHfePcMkm1adhUeO3PLrI,spotify:track:0BHfePcMkm1adhUeO3PLrI,https://api.spotify.com/v1/tracks/0BHfePcMkm1adhUeO3PLrI,https://api.spotify.com/v1/audio-analysis/0BHfePcMkm1adhUeO3PLrI,191760,4,2004,classical
818,0.427,0.06,5,-19.714,0,0.0457,0.991,0.938,0.0908,0.0384,135.54,audio_features,7927IbXHiYrlZkAikPsi3X,spotify:track:7927IbXHiYrlZkAikPsi3X,https://api.spotify.com/v1/tracks/7927IbXHiYrlZkAikPsi3X,https://api.spotify.com/v1/audio-analysis/7927IbXHiYrlZkAikPsi3X,433293,4,2004,classical
819,0.386,0.0738,2,-19.369,1,0.0433,0.839,0.947,0.155,0.172,142.499,audio_features,4rjnWmrSRqXVkFWdKMG3pV,spotify:track:4rjnWmrSRqXVkFWdKMG3pV,https://api.spotify.com/v1/tracks/4rjnWmrSRqXVkFWdKMG3pV,https://api.spotify.com/v1/audio-analysis/4rjnWmrSRqXVkFWdKMG3pV,251200,4,2004,classical
820,0.525,0.144,8,-22.617,1,0.0349,0.984,0.89,0.186,0.321,115.509,audio_features,4A1VmZQ2rdCS07En1TLDNb,spotify:track:4A1VmZQ2rdCS07En1TLDNb,https://api.spotify.com/v1/tracks/4A1VmZQ2rdCS07En1TLDNb,https://api.spotify.com/v1/audio-analysis/4A1VmZQ2rdCS07En1TLDNb,429933,4,2004,classical
821,0.406,0.226,8,-22.866,1,0.0477,0.991,0.882,0.245,0.937,116.267,audio_features,4AE032Y0x1WPOi5CsmggnU,spotify:track:4AE032Y0x1WPOi5CsmggnU,https://api.spotify.com/v1/tracks/4AE032Y0x1WPOi5CsmggnU,https://api.spotify.com/v1/audio-analysis/4AE032Y0x1WPOi5CsmggnU,189907,4,2004,classical
822,0.192,0.00927,7,-36.807,1,0.0473,0.985,0.895,0.0718,0.0387,71.063,audio_features,5ol0EvR9aNThftRoereISI,spotify:track:5ol0EvR9aNThftRoereISI,https://api.spotify.com/v1/tracks/5ol0EvR9aNThftRoereISI,https://api.spotify.com/v1/audio-analysis/5ol0EvR9aNThftRoereISI,294120,4,2004,classical
823,0.401,0.0949,8,-28.822,1,0.0583,0.985,0.883,0.0995,0.0293,103.858,audio_features,4XmCzeLAaBZvAKhX9tgTVo,spotify:track:4XmCzeLAaBZvAKhX9tgTVo,https://api.spotify.com/v1/tracks/4XmCzeLAaBZvAKhX9tgTVo,https://api.spotify.com/v1/audio-analysis/4XmCzeLAaBZvAKhX9tgTVo,229827,4,2004,classical
824,0.257,0.124,2,-21.561,1,0.0476,0.952,0.218,0.123,0.125,104.077,audio_features,39sQZpCYq5nu1Bl3oU76t6,spotify:track:39sQZpCYq5nu1Bl3oU76t6,https://api.spotify.com/v1/tracks/39sQZpCYq5nu1Bl3oU76t6,https://api.spotify.com/v1/audio-analysis/39sQZpCYq5nu1Bl3oU76t6,322000,4,2004,classical
825,0.286,0.00451,3,-35.607,1,0.0386,0.992,0.969,0.125,0.0541,135.483,audio_features,3rzwGepRS2pjTwvhBvMmiz,spotify:track:3rzwGepRS2pjTwvhBvMmiz,https://api.spotify.com/v1/tracks/3rzwGepRS2pjTwvhBvMmiz,https://api.spotify.com/v1/audio-analysis/3rzwGepRS2pjTwvhBvMmiz,122987,4,2004,classical
826,0.225,0.124,10,-26.385,1,0.0544,0.965,0.905,0.0937,0.0479,132.853,audio_features,6KeXJbrg02axATKVgdW8am,spotify:track:6KeXJbrg02axATKVgdW8am,https://api.spotify.com/v1/tracks/6KeXJbrg02axATKVgdW8am,https://api.spotify.com/v1/audio-analysis/6KeXJbrg02axATKVgdW8am,473493,4,2004,classical
827,0.386,0.944,0,-4.334,1,0.0941,6.79e-05,0.0153,0.338,0.374,154.175,audio_features,07Vk1JPd5MgBJxdrMpnLNh,spotify:track:07Vk1JPd5MgBJxdrMpnLNh,https://api.spotify.com/v1/tracks/07Vk1JPd5MgBJxdrMpnLNh,https://api.spotify.com/v1/audio-analysis/07Vk1JPd5MgBJxdrMpnLNh,325800,4,2004,classical
828,0.461,0.636,0,-9.738,1,0.0461,0.767,0.961,0.0898,0.672,117.157,audio_features,1LwqwUqBd6o4SnAbbDf2Z8,spotify:track:1LwqwUqBd6o4SnAbbDf2Z8,https://api.spotify.com/v1/tracks/1LwqwUqBd6o4SnAbbDf2Z8,https://api.spotify.com/v1/audio-analysis/1LwqwUqBd6o4SnAbbDf2Z8,51187,3,2004,classical
829,0.143,0.039,7,-21.804,1,0.046,0.974,0.711,0.168,0.0702,88.003,audio_features,79OUKbCTtZizuispuJY9FE,spotify:track:79OUKbCTtZizuispuJY9FE,https://api.spotify.com/v1/tracks/79OUKbCTtZizuispuJY9FE,https://api.spotify.com/v1/audio-analysis/79OUKbCTtZizuispuJY9FE,59507,4,2004,classical
830,0.468,0.0926,0,-21.487,1,0.0368,0.969,0.739,0.0605,0.173,97.951,audio_features,51yojA0po3CEWnYmDjkAKg,spotify:track:51yojA0po3CEWnYmDjkAKg,https://api.spotify.com/v1/tracks/51yojA0po3CEWnYmDjkAKg,https://api.spotify.com/v1/audio-analysis/51yojA0po3CEWnYmDjkAKg,327440,4,2004,classical
831,0.221,0.0922,0,-18.052,1,0.0351,0.957,0.795,0.114,0.0396,104.822,audio_features,10yjPJiEI1QC4fPJ561biy,spotify:track:10yjPJiEI1QC4fPJ561biy,https://api.spotify.com/v1/tracks/10yjPJiEI1QC4fPJ561biy,https://api.spotify.com/v1/audio-analysis/10yjPJiEI1QC4fPJ561biy,253040,4,2004,classical
832,0.32,0.0125,2,-30.157,1,0.0432,0.916,0.655,0.0822,0.17,80.74,audio_features,1hfm2e2HgCnaYdYnvasxea,spotify:track:1hfm2e2HgCnaYdYnvasxea,https://api.spotify.com/v1/tracks/1hfm2e2HgCnaYdYnvasxea,https://api.spotify.com/v1/audio-analysis/1hfm2e2HgCnaYdYnvasxea,175320,3,2004,classical
833,0.117,0.0852,5,-22.222,0,0.042,0.986,0.943,0.131,0.0372,70.206,audio_features,5WCAY6rzRVtfRJQJ4l2bMf,spotify:track:5WCAY6rzRVtfRJQJ4l2bMf,https://api.spotify.com/v1/tracks/5WCAY6rzRVtfRJQJ4l2bMf,https://api.spotify.com/v1/audio-analysis/5WCAY6rzRVtfRJQJ4l2bMf,153893,4,2004,classical
834,0.367,0.0108,2,-26.105,0,0.0597,0.955,0.943,0.107,0.327,140.319,audio_features,7ei97ch4FnbOwkokuF6Y3u,spotify:track:7ei97ch4FnbOwkokuF6Y3u,https://api.spotify.com/v1/tracks/7ei97ch4FnbOwkokuF6Y3u,https://api.spotify.com/v1/audio-analysis/7ei97ch4FnbOwkokuF6Y3u,309307,3,2004,classical
835,0.769,0.192,6,-21.007,0,0.064,0.886,0.00739,0.191,0.801,118.317,audio_features,64ieLbHL5LLpLdaOhbrQkz,spotify:track:64ieLbHL5LLpLdaOhbrQkz,https://api.spotify.com/v1/tracks/64ieLbHL5LLpLdaOhbrQkz,https://api.spotify.com/v1/audio-analysis/64ieLbHL5LLpLdaOhbrQkz,82493,3,2004,classical
836,0.213,0.0868,10,-27.444,1,0.0413,0.952,0.907,0.111,0.44,138.349,audio_features,6sLr7HzQe2xQVhBmhrT3vU,spotify:track:6sLr7HzQe2xQVhBmhrT3vU,https://api.spotify.com/v1/tracks/6sLr7HzQe2xQVhBmhrT3vU,https://api.spotify.com/v1/audio-analysis/6sLr7HzQe2xQVhBmhrT3vU,163733,4,2004,classical
837,0.1,0.00784,2,-26.228,1,0.0453,0.98,0.0295,0.0938,0.0651,89.504,audio_features,1T3WTXFY6lQ0cPN1FUoGQ6,spotify:track:1T3WTXFY6lQ0cPN1FUoGQ6,https://api.spotify.com/v1/tracks/1T3WTXFY6lQ0cPN1FUoGQ6,https://api.spotify.com/v1/audio-analysis/1T3WTXFY6lQ0cPN1FUoGQ6,439533,4,2004,classical
838,0.262,0.134,8,-22.277,1,0.0606,0.943,0.909,0.121,0.0389,126.839,audio_features,04sgMexQGd2YBe6GWGosQR,spotify:track:04sgMexQGd2YBe6GWGosQR,https://api.spotify.com/v1/tracks/04sgMexQGd2YBe6GWGosQR,https://api.spotify.com/v1/audio-analysis/04sgMexQGd2YBe6GWGosQR,729627,4,2004,classical
839,0.33,0.0295,3,-27.731,1,0.0419,0.961,0.918,0.122,0.0547,136.561,audio_features,0eZIx87EUrxkvV7X8fCbIv,spotify:track:0eZIx87EUrxkvV7X8fCbIv,https://api.spotify.com/v1/tracks/0eZIx87EUrxkvV7X8fCbIv,https://api.spotify.com/v1/audio-analysis/0eZIx87EUrxkvV7X8fCbIv,295760,3,2004,classical
840,0.185,0.049,7,-23.266,1,0.0448,0.988,0.903,0.147,0.0885,74.892,audio_features,6bq346LlB6VC8P9JQ164Ue,spotify:track:6bq346LlB6VC8P9JQ164Ue,https://api.spotify.com/v1/tracks/6bq346LlB6VC8P9JQ164Ue,https://api.spotify.com/v1/audio-analysis/6bq346LlB6VC8P9JQ164Ue,84533,3,2004,classical
841,0.273,0.0175,6,-28.361,0,0.036,0.994,0.906,0.0795,0.118,69.415,audio_features,6ub9vuiAB9MQ6p61cd6eIa,spotify:track:6ub9vuiAB9MQ6p61cd6eIa,https://api.spotify.com/v1/tracks/6ub9vuiAB9MQ6p61cd6eIa,https://api.spotify.com/v1/audio-analysis/6ub9vuiAB9MQ6p61cd6eIa,306693,3,2004,classical
842,0.23,0.0659,1,-25.247,0,0.0399,0.888,0.923,0.094,0.127,155.964,audio_features,25RzM7As1Id3Bc2SuzFjzD,spotify:track:25RzM7As1Id3Bc2SuzFjzD,https://api.spotify.com/v1/tracks/25RzM7As1Id3Bc2SuzFjzD,https://api.spotify.com/v1/audio-analysis/25RzM7As1Id3Bc2SuzFjzD,220667,3,2004,classical
843,0.485,0.0887,4,-23.479,0,0.0371,0.982,0.92,0.119,0.276,115.362,audio_features,1wZnP49O3qdmhqyyah4PHs,spotify:track:1wZnP49O3qdmhqyyah4PHs,https://api.spotify.com/v1/tracks/1wZnP49O3qdmhqyyah4PHs,https://api.spotify.com/v1/audio-analysis/1wZnP49O3qdmhqyyah4PHs,238067,5,2004,classical
844,0.137,0.138,7,-21.114,1,0.0342,0.977,0.698,0.377,0.068,86.181,audio_features,3sSwxwPxbmTJrQbAYSmrZi,spotify:track:3sSwxwPxbmTJrQbAYSmrZi,https://api.spotify.com/v1/tracks/3sSwxwPxbmTJrQbAYSmrZi,https://api.spotify.com/v1/audio-analysis/3sSwxwPxbmTJrQbAYSmrZi,185907,4,2004,classical
845,0.165,0.0241,2,-25.407,0,0.0479,0.954,0.978,0.183,0.0624,128.937,audio_features,5qJyIVbOxy80XDGhmGF9pf,spotify:track:5qJyIVbOxy80XDGhmGF9pf,https://api.spotify.com/v1/tracks/5qJyIVbOxy80XDGhmGF9pf,https://api.spotify.com/v1/audio-analysis/5qJyIVbOxy80XDGhmGF9pf,45133,3,2004,classical
846,0.328,0.0474,9,-23.403,0,0.0354,0.983,0.909,0.122,0.206,87.896,audio_features,1YNCqpQZR3PFwlyQ7cbwxZ,spotify:track:1YNCqpQZR3PFwlyQ7cbwxZ,https://api.spotify.com/v1/tracks/1YNCqpQZR3PFwlyQ7cbwxZ,https://api.spotify.com/v1/audio-analysis/1YNCqpQZR3PFwlyQ7cbwxZ,304467,4,2004,classical
847,0.363,0.333,5,-16.975,0,0.0566,0.946,0.926,0.0683,0.165,122.314,audio_features,3disQ3mc4kG4bcG3eCqJQT,spotify:track:3disQ3mc4kG4bcG3eCqJQT,https://api.spotify.com/v1/tracks/3disQ3mc4kG4bcG3eCqJQT,https://api.spotify.com/v1/audio-analysis/3disQ3mc4kG4bcG3eCqJQT,322800,4,2004,classical
848,0.181,0.0187,0,-37.066,1,0.04,0.994,0.895,0.0674,0.246,95.026,audio_features,1AU8s5RMGA6mzHsFn06Iaa,spotify:track:1AU8s5RMGA6mzHsFn06Iaa,https://api.spotify.com/v1/tracks/1AU8s5RMGA6mzHsFn06Iaa,https://api.spotify.com/v1/audio-analysis/1AU8s5RMGA6mzHsFn06Iaa,100760,4,2004,classical
849,0.357,0.0663,7,-21.7,1,0.0415,0.983,0.68,0.0553,0.246,133.759,audio_features,0rI1QQ8kMc7MH7LgnOPteX,spotify:track:0rI1QQ8kMc7MH7LgnOPteX,https://api.spotify.com/v1/tracks/0rI1QQ8kMc7MH7LgnOPteX,https://api.spotify.com/v1/audio-analysis/0rI1QQ8kMc7MH7LgnOPteX,166547,4,2004,classical
