danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.407,0.0241,6,-18.739,0,0.0347,0.978,0.565,0.101,0.163,110.375,672520,4
0.455,0.892,6,-3.218,1,0.0564,0.00951,0.0,0.143,0.641,75.218,198880,4
0.628,0.572,8,-6.752,1,0.0281,0.516,0.0,0.105,0.671,97.523,238923,4
0.417,0.501,10,-5.243,0,0.0301,0.711,0.946,0.218,0.272,75.018,296200,4
0.312,0.0465,8,-24.748,0,0.068,0.985,0.857,0.118,0.116,40.645,191031,3
0.56,0.681,10,-8.358,1,0.0328,0.126,0.000889,0.0506,0.901,83.91,216773,4
0.714,0.6,6,-8.365,1,0.0876,0.0465,0.0,0.0646,0.504,82.017,205840,4
0.512,0.864,7,-4.146,1,0.0338,0.000821,0.0,0.0982,0.527,138.018,222827,4
0.292,0.113,2,-21.698,1,0.0403,0.981,0.887,0.0871,0.0308,68.081,430568,3
0.683,0.714,0,-4.924,1,0.0417,0.00794,0.0,0.0828,0.304,108.982,216080,4
0.651,0.492,6,-11.808,1,0.0301,0.0805,0.0206,0.0912,0.79,152.034,237598,4
0.669,0.974,9,-4.33,0,0.0369,0.0911,0.174,0.174,0.682,135.046,218907,4
0.695,0.779,5,-5.673,1,0.0362,0.184,0.000747,0.214,0.919,135.929,199973,4
0.719,0.546,7,-10.239,1,0.032,0.243,0.00844,0.181,0.669,117.925,209667,4
0.27,0.964,6,-4.545,1,0.0866,3.28e-05,0.0247,0.525,0.325,99.731,255231,3
0.484,0.981,1,-1.71,1,0.0455,2.03e-05,0.463,0.555,0.755,146.006,332747,4
0.0789,0.0271,2,-27.237,1,0.0447,0.984,0.813,0.073,0.0373,80.161,346600,3
0.603,0.859,7,-9.243,1,0.0949,0.00107,0.00132,0.263,0.191,129.837,51787,4
0.467,0.24,10,-14.169,0,0.0316,0.569,0.00178,0.237,0.248,129.137,183200,4
0.504,0.434,7,-10.201,1,0.0414,0.869,0.0034,0.274,0.494,138.42,263160,4
0.514,0.911,1,-2.027,0,0.41,0.0559,0.0,0.775,0.619,161.109,254027,4
0.47,0.978,7,-5.399,1,0.0727,0.0261,1.09e-05,0.356,0.503,117.906,210133,4
0.519,0.52,6,-4.547,1,0.03,0.0757,0.0,0.166,0.281,129.862,231053,4
0.493,0.776,4,-6.045,1,0.0402,0.00474,0.189,0.135,0.745,144.838,219133,4
0.379,0.177,11,-10.693,1,0.0338,0.903,0.0,0.11,0.374,126.419,211760,1
0.616,0.582,11,-5.332,0,0.0702,0.0115,0.00024,0.098,0.829,171.259,220905,4
0.436,0.533,2,-4.266,0,0.0472,0.265,0.0,0.332,0.366,130.768,327693,4
0.473,0.802,10,-4.497,1,0.037,0.00036,0.0,0.304,0.453,145.983,198324,4
0.52,0.812,9,-8.246,1,0.0381,0.0562,7.85e-05,0.165,0.409,106.198,226693,4
0.588,0.461,6,-8.686,0,0.161,0.237,1.54e-05,0.0913,0.659,200.053,208573,4
0.652,0.942,7,-3.092,1,0.0442,0.0499,0.0168,0.228,0.82,92.994,188440,4
0.927,0.449,11,-10.624,0,0.134,0.0497,1.04e-06,0.0863,0.883,104.971,292624,4
0.433,0.778,2,-4.68,0,0.0371,0.00838,0.0,0.163,0.217,149.864,209333,4
0.436,0.288,7,-10.726,1,0.0315,0.746,0.00208,0.098,0.268,117.482,311840,4
0.667,0.612,11,-14.007,1,0.0364,0.355,0.72,0.093,0.0728,125.997,275370,4
0.478,0.898,6,-5.603,1,0.106,0.00193,0.0,0.0703,0.536,168.953,234933,4
0.256,0.354,5,-14.584,1,0.0668,0.854,0.0467,0.931,0.33,116.99,109453,4
0.494,0.634,7,-4.933,1,0.0282,0.259,1.15e-06,0.109,0.28,156.03,241147,4
0.52,0.399,10,-11.475,0,0.0281,0.859,0.119,0.111,0.563,94.003,170213,3
0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242293,4
0.727,0.838,9,-7.151,1,0.0404,0.35,0.000669,0.101,0.963,96.165,221240,4
0.356,0.743,2,-4.842,1,0.0412,0.569,0.905,0.328,0.518,142.768,228373,4
0.597,0.517,0,-6.963,1,0.366,0.179,0.0,0.307,0.413,92.035,257560,4
0.721,0.475,1,-8.322,1,0.0453,0.941,0.877,0.134,0.641,143.951,221750,4
0.539,0.276,3,-12.152,1,0.0249,0.808,4.1e-06,0.127,0.671,72.062,170293,4
0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002,237600,4
0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,225053,3
0.661,0.57,7,-8.13,1,0.0388,0.000943,0.872,0.113,0.167,100.061,175441,4
0.583,0.828,10,-4.186,1,0.0612,0.246,0.000121,0.103,0.709,99.843,189853,4
0.887,0.571,9,-9.491,0,0.0695,0.00163,0.879,0.0908,0.965,125.948,170028,4
0.51,0.929,6,-4.685,1,0.0456,0.0608,5.39e-06,0.101,0.438,122.036,201350,4
0.56,0.903,11,-4.77,1,0.0754,0.00132,0.0,0.291,0.581,143.821,177960,4
0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,243773,4
0.499,0.705,9,-5.596,0,0.0669,0.00399,9.11e-06,0.104,0.36,123.909,277160,4
0.463,0.704,0,-7.456,0,0.0411,0.26,0.000648,0.554,0.882,112.145,174453,4
0.511,0.846,2,-6.677,1,0.0531,0.00258,0.0,0.0777,0.528,93.848,285587,4
0.62,0.778,7,-5.793,1,0.0415,0.529,6.64e-05,0.137,0.808,115.251,182067,4
0.559,0.795,7,-6.255,1,0.052,0.0787,4.83e-06,0.102,0.553,160.039,225427,4
0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905,199947,4
0.565,0.583,5,-9.359,1,0.0698,0.541,0.916,0.112,0.932,197.9,315453,4
0.537,0.934,11,-4.517,0,0.0917,0.164,0.876,0.381,0.603,135.867,162333,4
0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,218573,4
0.821,0.53,10,-8.752,0,0.0348,0.056,0.0767,0.15,0.941,118.022,385987,4
0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4
0.75,0.978,10,-7.416,0,0.0381,0.127,0.953,0.0863,0.788,133.019,219733,4
0.729,0.464,1,-11.667,1,0.0354,0.000307,0.89,0.0336,0.576,91.518,271827,4
0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920,4
0.724,0.338,6,-8.754,0,0.0605,0.687,0.00649,0.168,0.338,92.571,298200,4
0.598,0.463,8,-9.548,1,0.0478,0.383,5.6e-05,0.0915,0.554,74.894,235533,4
0.596,0.501,3,-7.456,1,0.0263,0.14,0.000424,0.111,0.402,152.04,190267,4
0.609,0.801,0,-4.417,0,0.034,0.0137,0.00349,0.127,0.407,129.99,243413,4
0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734,4
0.611,0.794,0,-5.857,0,0.0377,0.00199,0.0,0.0776,0.482,130.028,206107,4
0.379,0.716,4,-4.312,1,0.0326,0.000272,0.00123,0.0786,0.239,92.721,279333,4
0.4,0.128,5,-16.614,0,0.0401,0.989,0.85,0.11,0.124,122.974,251626,3
0.493,0.896,7,-4.569,0,0.0365,0.000319,0.0,0.0869,0.0791,117.964,262493,4
0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,188453,4
0.448,0.111,10,-20.606,1,0.0353,0.991,0.898,0.0974,0.0755,74.76,204629,3
0.74,0.322,0,-9.26,1,0.0399,0.551,0.000767,0.17,0.628,102.889,175853,4
0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474,196853,4
0.557,0.606,10,-5.756,1,0.0364,0.381,0.0032,0.119,0.184,127.953,214313,4
0.251,0.15,2,-15.076,1,0.0342,0.989,0.972,0.113,0.0727,70.453,198640,4
0.744,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.966,289133,4
0.15,0.0115,2,-26.636,1,0.0425,0.976,0.191,0.0836,0.0955,101.769,394560,3
0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,242983,4
0.563,0.384,2,-9.017,1,0.029,0.56,1.47e-05,0.131,0.332,134.824,274910,4
0.538,0.804,8,-5.194,1,0.0358,0.0041,0.0,0.33,0.507,144.992,197640,4
0.334,0.783,5,-8.866,1,0.0845,0.172,0.0228,0.96,0.261,79.749,355712,4
0.685,0.576,7,-6.852,0,0.0576,0.544,2.54e-05,0.11,0.362,113.797,236536,4
0.831,0.735,0,-6.254,0,0.0384,0.00397,0.0205,0.123,0.97,122.979,260507,4
0.375,0.244,9,-15.945,1,0.035,0.789,0.77,0.643,0.785,127.819,133800,4
0.646,0.832,8,-5.008,1,0.0778,0.0319,0.00147,0.0947,0.0468,127.025,313027,4
0.617,0.704,6,-7.61,0,0.0258,0.171,0.0,0.0924,0.57,91.541,180617,4
0.828,0.58,7,-4.395,1,0.0941,0.0255,0.0,0.103,0.407,89.973,235067,4
0.56,0.692,1,-6.438,1,0.0302,0.112,0.0,0.0638,0.698,83.588,200693,4
0.54,0.36,2,-11.055,1,0.026,0.101,4.18e-05,0.116,0.383,146.46,418600,4
0.357,0.891,7,-5.982,1,0.0814,0.0284,0.77,0.0681,0.811,163.881,209640,4
0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,213293,4
0.204,0.0214,8,-24.423,1,0.0462,0.968,0.0317,0.107,0.225,94.003,89960,4
0.571,0.77,0,-5.498,1,0.0314,0.0534,1.02e-06,0.129,0.613,141.996,240320,4
0.519,0.935,7,-5.656,0,0.0423,0.00454,0.0,0.0661,0.498,104.044,235840,4
0.527,0.748,11,-7.602,1,0.03,0.479,0.624,0.114,0.112,130.009,258667,4
0.4,0.451,1,-11.981,1,0.0695,0.28,0.0329,0.0761,0.514,184.545,442899,4
0.398,0.804,9,-5.255,0,0.0455,0.151,0.173,0.217,0.687,124.305,238133,4
0.552,0.988,1,-2.555,0,0.0787,0.000108,0.309,0.846,0.619,139.941,229840,4
0.583,0.69,6,-8.273,1,0.0292,0.104,0.00112,0.0994,0.458,111.344,234320,5
0.495,0.544,5,-9.532,0,0.0273,0.412,0.0,0.0954,0.268,88.036,242025,4
0.519,0.892,11,-5.285,0,0.113,0.000456,0.000525,0.572,0.559,174.027,190707,4
0.595,0.407,0,-11.891,1,0.0349,0.153,0.91,0.0932,0.875,180.074,310773,4
0.0618,0.00804,5,-36.977,1,0.0472,0.753,0.69,0.12,0.0393,55.481,314400,3
0.406,0.54,5,-11.339,1,0.0416,0.378,0.0159,0.0615,0.816,111.274,120227,4
0.596,0.661,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,232573,5
0.69,0.654,8,-7.379,1,0.0471,0.688,0.0,0.108,0.68,80.615,200160,4
0.236,0.017,4,-32.34,1,0.0374,0.99,0.958,0.0838,0.0777,68.855,244010,4
0.503,0.942,4,-5.025,0,0.094,0.000105,0.0,0.248,0.4,106.039,205520,4
0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240,4
0.672,0.685,8,-5.595,0,0.0384,0.00751,0.000124,0.172,0.368,115.009,279932,4
0.837,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986,201400,4
0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,218093,4
0.426,0.929,2,-6.729,1,0.0701,0.00162,0.105,0.0789,0.539,127.059,205600,4
0.73,0.799,6,-6.58,1,0.0902,3.69e-05,0.915,0.0991,0.144,129.024,279070,4
0.514,0.918,7,-4.306,1,0.0365,0.0409,0.0,0.342,0.64,150.033,226173,4
0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,241933,4
0.885,0.157,8,-23.074,1,0.0592,0.534,0.866,0.11,0.786,99.995,167981,4
0.607,0.783,7,-4.41,1,0.0397,0.000683,0.0,0.0678,0.434,113.172,231173,4
0.699,0.869,8,-5.212,1,0.0374,0.101,0.21,0.0767,0.252,124.003,180991,4
0.503,0.671,1,-5.717,1,0.0284,0.093,3.37e-05,0.176,0.381,140.115,200093,4
0.54,0.719,10,-5.744,1,0.0284,0.00833,0.000158,0.158,0.238,122.043,298573,4
0.753,0.678,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006,231827,4
0.583,0.0819,0,-15.249,1,0.04,0.869,0.0,0.103,0.167,79.385,253360,4
0.612,0.807,5,-9.325,1,0.0341,0.0047,0.827,0.579,0.744,131.948,413271,4
0.832,0.948,4,-3.979,0,0.0502,0.192,0.000117,0.0806,0.864,121.973,189957,4
0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043,243160,4
0.593,0.506,2,-9.708,1,0.0263,0.412,3.99e-06,0.048,0.378,91.273,250267,4
0.602,0.99,3,-7.942,1,0.135,0.000901,0.638,0.256,0.0366,137.964,171973,4
0.315,0.0778,9,-19.953,0,0.0443,0.988,0.894,0.0775,0.0381,60.583,276795,4
0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,266840,4
0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,200186,4
0.437,0.863,11,-5.28,0,0.0941,0.00302,0.0,0.144,0.233,194.073,240928,4
0.695,0.614,6,-8.382,1,0.0344,0.0796,0.00229,0.364,0.493,121.975,294000,4
0.405,0.505,5,-7.75,1,0.0458,0.592,0.0,0.121,0.318,164.971,262600,4
0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,244538,4
0.782,0.744,4,-9.378,0,0.0482,0.0319,0.123,0.139,0.299,119.992,351000,4
0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002,227880,4
0.657,0.528,7,-9.755,0,0.0257,0.0249,0.0904,0.0713,0.873,125.802,216867,4
0.499,0.883,4,-4.742,1,0.0451,0.0689,0.0,0.163,0.533,138.801,214200,4
0.659,0.812,4,-7.499,0,0.0487,0.23,0.0,0.0951,0.888,83.014,235133,4
0.686,0.738,9,-5.802,1,0.287,0.0703,0.0,0.0505,0.45,101.829,149857,4
0.697,0.939,10,-6.057,0,0.0578,0.0514,0.000107,0.17,0.797,125.785,225800,4
0.587,0.331,0,-13.933,1,0.0299,0.036,0.855,0.511,0.267,182.26,366133,4
0.505,0.465,0,-6.599,1,0.0566,0.461,0.0,0.169,0.555,141.884,170213,4
0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,180000,4
0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,211120,4
0.537,0.699,10,-6.615,1,0.0399,0.237,2.27e-05,0.114,0.814,84.905,250627,4
0.576,0.88,9,-3.678,0,0.0507,0.00675,0.0,0.473,0.836,139.942,197412,4
0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,174267,3
0.445,0.376,11,-6.244,1,0.0298,0.706,0.0,0.27,0.473,129.022,209518,4
0.592,0.932,9,-3.12,1,0.041,0.0019,0.000136,0.0468,0.657,125.903,156213,4
0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,301400,4
0.562,0.934,5,-5.562,1,0.0607,0.00211,0.0,0.199,0.558,103.042,275640,4
0.469,0.918,1,-6.584,1,0.173,0.0377,0.000392,0.24,0.77,115.201,155227,4
0.312,0.968,5,-3.316,1,0.418,0.000305,4.37e-05,0.113,0.3,103.005,207854,4
0.55,0.991,1,-3.704,1,0.12,0.805,0.0,0.197,0.882,172.389,158600,4
0.456,0.985,6,-2.949,1,0.207,0.000235,0.00368,0.103,0.183,143.006,243320,4
0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,238733,4
0.651,0.462,2,-9.011,1,0.0336,0.81,3.3e-06,0.136,0.567,80.289,256493,4
0.639,0.991,10,-3.106,0,0.0311,0.00889,0.0107,0.324,0.972,138.022,196920,4
0.64,0.62,1,-5.931,1,0.416,0.016,0.0,0.0831,0.609,129.37,252653,5
0.735,0.75,6,-6.177,0,0.0546,0.00355,0.152,0.156,0.438,124.022,315920,4
0.576,0.679,0,-7.237,1,0.034,0.0311,0.0,0.323,0.213,121.005,187889,4
0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,282160,4
0.0944,0.00194,11,-33.822,1,0.0494,0.993,0.454,0.112,0.065,78.551,220813,4
0.713,0.347,8,-11.871,0,0.0576,0.838,0.937,0.111,0.372,84.007,424080,4
0.557,0.416,11,-21.632,0,0.0391,0.152,0.758,0.0866,0.322,103.9,435187,4
0.588,0.71,8,-5.974,1,0.0382,0.043,5.28e-06,0.114,0.63,91.036,211027,4
0.807,0.569,5,-9.509,1,0.102,0.000297,0.886,0.0782,0.519,125.004,524160,4
0.657,0.997,8,-0.591,1,0.199,0.0691,0.0,0.222,0.169,100.036,140250,4
0.566,0.871,5,-4.833,1,0.0311,0.000674,0.00144,0.107,0.41,88.012,284267,4
0.467,0.636,7,-6.96,1,0.201,0.0232,0.0,0.138,0.419,135.014,184905,4
0.598,0.777,11,-6.676,0,0.0396,0.183,0.0,0.111,0.821,159.942,242680,4
0.391,0.194,8,-21.439,1,0.0569,0.992,0.918,0.0975,0.0375,105.127,386990,4
0.588,0.721,7,-6.356,0,0.0302,0.275,0.0,0.214,0.232,121.956,216771,4
0.305,0.378,2,-9.865,1,0.0372,0.769,0.00483,0.177,0.608,201.694,227920,4
0.795,0.787,2,-6.213,1,0.0525,0.00975,0.0398,0.321,0.543,126.004,194493,4
0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,241933,4
0.54,0.0674,9,-13.778,1,0.0368,0.888,0.000382,0.109,0.12,141.988,251440,3
0.725,0.64,5,-7.905,0,0.332,0.0281,0.0,0.099,0.915,166.028,240027,3
0.494,0.428,0,-7.239,0,0.203,0.233,0.0752,0.0816,0.441,87.723,157497,4
0.416,0.508,2,-10.324,1,0.0365,0.573,0.0576,0.835,0.255,81.001,264200,4
0.677,0.404,0,-9.552,1,0.027,0.653,0.0,0.249,0.355,83.087,240723,3
0.578,0.81,2,-8.446,1,0.0297,0.00533,4.92e-05,0.19,0.881,132.041,179347,4
0.472,0.872,2,-5.244,1,0.0987,0.00328,0.00254,0.212,0.328,180.053,164667,4
0.35,0.914,1,-4.66,1,0.0478,1.36e-05,5.11e-06,0.188,0.824,103.659,120748,4
0.428,0.632,9,-5.206,1,0.0368,2.06e-05,0.342,0.0848,0.344,115.89,191879,4
0.732,0.0311,4,-20.431,1,0.0778,0.988,0.769,0.114,0.134,77.132,105976,4
0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,4
0.601,0.969,4,-5.397,1,0.0471,0.000671,8.6e-05,0.154,0.725,140.01,175148,4
0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033,180480,4
0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
0.543,0.327,9,-6.813,1,0.0368,0.785,0.0,0.0888,0.249,135.257,222293,3
0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,225373,4
0.296,0.993,3,-3.814,1,0.333,0.000115,2.42e-06,0.0975,0.306,169.813,200031,4
0.539,0.926,2,-6.495,1,0.0499,0.014,0.00136,0.36,0.454,136.279,246400,4
0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,257720,4
0.775,0.931,5,-3.814,1,0.0406,0.0163,0.000408,0.119,0.698,122.039,194016,4
0.672,0.882,1,-8.987,1,0.134,0.00068,0.706,0.333,0.909,108.056,428132,4
0.678,0.866,1,-4.341,1,0.048,0.00295,0.0,0.16,0.842,88.041,225573,4
0.275,0.0036,4,-32.675,0,0.0592,0.994,0.936,0.0646,0.154,62.969,342680,4
0.762,0.663,0,-11.843,1,0.0392,0.191,0.786,0.0312,0.906,114.017,253760,4
0.646,0.622,11,-9.203,0,0.0348,0.433,0.0143,0.333,0.806,91.927,360453,4
0.52,0.96,1,-4.235,1,0.184,1.37e-05,0.0,0.0807,0.298,119.972,226125,4
0.488,0.833,11,-6.571,1,0.0437,0.0352,0.0172,0.34,0.751,174.006,236787,4
0.349,0.0644,0,-19.308,0,0.0379,0.993,0.924,0.0996,0.0458,79.832,191853,4
0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,273600,4
0.443,0.244,3,-9.541,1,0.0364,0.919,0.0,0.0836,0.373,79.142,163920,3
0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,222587,4
0.652,0.187,7,-11.009,1,0.04,0.976,0.714,0.157,0.302,64.517,248373,4
0.38,0.119,0,-14.246,1,0.0332,0.911,2.4e-06,0.149,0.156,163.139,198227,4
0.449,0.399,9,-8.698,1,0.0295,0.747,0.0,0.122,0.613,81.625,256787,4
0.745,0.575,4,-8.184,0,0.0434,0.546,0.000127,0.116,0.723,123.325,199240,4
0.38,0.34,4,-12.599,1,0.0307,0.253,0.00178,0.305,0.182,145.99,376960,4
0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992,274213,4
0.656,0.696,8,-5.917,1,0.0261,0.0134,0.0,0.0753,0.966,108.015,186627,4
0.751,0.556,9,-13.418,1,0.0378,0.717,0.0134,0.626,0.962,123.368,125240,4
0.822,0.905,5,-4.032,0,0.241,0.123,0.0,0.0496,0.674,128.014,209533,4
0.527,0.746,7,-7.343,1,0.0517,0.0274,0.0,0.106,0.605,180.032,265627,4
0.707,0.592,11,-10.007,1,0.0402,0.107,0.118,0.217,0.338,115.73,283013,4
0.413,0.0679,2,-16.808,1,0.0508,0.992,0.936,0.124,0.106,146.346,180500,3
0.573,0.595,9,-7.72,0,0.0305,0.101,0.0103,0.0262,0.39,150.694,361640,4
0.424,0.798,11,-9.3,0,0.04,0.00627,0.00113,0.0981,0.768,93.684,268646,4
0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028,4
0.303,0.371,7,-13.677,1,0.0348,0.196,0.00112,0.206,0.119,120.728,230627,4
0.563,0.175,0,-17.541,1,0.0383,0.91,0.906,0.102,0.693,107.429,161306,4
0.613,0.953,6,-4.936,1,0.153,0.00018,0.0614,0.116,0.213,119.976,192560,4
0.594,0.601,8,-9.036,1,0.0312,0.54,0.004,0.0526,0.66,136.11,259760,4
0.374,0.925,4,-2.413,0,0.0852,0.0695,0.456,0.262,0.525,115.657,184720,4
0.678,0.531,10,-5.029,1,0.0374,0.126,3.44e-05,0.377,0.176,99.008,177373,4
0.668,0.717,0,-6.135,1,0.0664,0.48,0.444,0.0674,0.967,160.127,172073,4
0.385,0.425,2,-6.144,1,0.0305,0.715,0.0,0.131,0.53,126.162,232066,4
0.686,0.835,3,-6.064,1,0.0478,0.00485,0.2,0.054,0.429,127.996,369375,4
0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160,4
0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091,4
0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600,4
0.541,0.79,2,-8.858,1,0.0643,0.0155,0.0,0.359,0.732,82.992,285773,4
0.676,0.838,9,-5.142,1,0.0277,0.0241,0.731,0.109,0.944,128.973,209693,4
0.474,0.518,5,-8.14,1,0.0513,0.257,1.97e-05,0.0743,0.228,156.738,163640,3
0.59,0.562,10,-5.8,1,0.029,0.327,0.0,0.135,0.271,119.429,227027,4
0.458,0.99,8,-3.717,1,0.183,0.000285,0.000893,0.454,0.46,166.904,211430,4
0.503,0.289,0,-10.292,1,0.0271,0.665,4.15e-05,0.0849,0.547,147.381,179707,4
0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,218520,4
0.598,0.853,9,-5.373,1,0.0545,0.132,0.00297,0.132,0.312,121.988,191396,1
0.107,0.0329,0,-29.429,1,0.0389,0.962,0.868,0.0932,0.0377,91.64,227013,4
0.541,0.776,2,-8.042,1,0.0298,0.00147,0.000221,0.178,0.282,98.986,363800,4
0.33,0.906,0,-5.725,1,0.0969,0.111,0.000322,0.149,0.547,132.805,225627,4
0.546,0.0376,1,-28.783,1,0.463,0.828,0.0,0.221,0.556,78.046,52093,4
0.401,0.943,2,-4.486,1,0.0757,0.00607,0.00427,0.169,0.165,100.028,464720,4
0.474,0.439,5,-10.329,1,0.0282,0.79,0.463,0.133,0.327,94.2,176960,4
0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4
0.362,0.928,2,-4.015,1,0.0503,0.164,1.61e-05,0.315,0.678,175.868,234600,4
0.754,0.767,6,-5.586,1,0.145,0.0216,0.0,0.172,0.828,83.014,204707,4
0.677,0.298,2,-12.724,0,0.0471,0.653,6.24e-05,0.121,0.875,142.031,174333,4
0.546,0.411,2,-9.308,1,0.0475,0.701,9.73e-05,0.0955,0.528,79.785,218502,4
0.45,0.552,2,-6.9,1,0.0391,0.745,0.0,0.707,0.741,157.24,115573,4
0.268,0.966,11,-3.146,0,0.0719,0.000345,6.58e-06,0.291,0.567,130.034,316147,4
0.671,0.806,7,-5.198,0,0.0889,0.0305,1.2e-05,0.298,0.646,104.39,202440,4
0.657,0.574,1,-9.484,0,0.0407,0.016,8.1e-05,0.172,0.211,119.992,281080,4
0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,173107,3
0.592,0.0833,0,-16.517,0,0.0835,0.946,0.0791,0.0941,0.205,143.243,406103,4
0.494,0.861,5,-5.236,1,0.0365,0.257,0.0,0.103,0.668,172.052,181613,4
0.568,0.707,9,-7.07,0,0.0384,0.151,0.899,0.117,0.624,93.98,272800,4
0.631,0.437,2,-11.137,0,0.0344,0.688,0.577,0.118,0.636,95.242,276333,4
0.483,0.573,7,-8.85,1,0.0376,0.329,0.00284,0.0865,0.512,90.742,328853,4
0.406,0.988,9,-2.72,1,0.0926,0.0437,0.0637,0.0664,0.24,100.038,231360,4
0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,4
0.725,0.726,1,-7.446,1,0.233,0.238,0.00243,0.265,0.568,101.807,203707,4
0.457,0.838,7,-3.794,1,0.0348,0.0002,0.000102,0.888,0.359,85.989,214267,4
0.506,0.026,7,-26.846,1,0.0379,0.995,0.976,0.108,0.3,61.149,144521,4
0.322,0.495,0,-10.192,1,0.0317,0.906,0.923,0.124,0.376,97.216,255400,3
0.486,0.0399,0,-21.56,1,0.0405,0.953,8.74e-06,0.115,0.155,95.066,137066,3
0.605,0.373,4,-11.046,0,0.0412,0.565,0.899,0.0939,0.672,77.148,249866,4
0.488,0.84,7,-5.24,1,0.0301,0.0131,0.824,0.0873,0.489,160.037,307107,3
0.569,0.596,8,-6.486,1,0.172,0.452,7.92e-05,0.205,0.754,93.135,217347,4
0.442,0.846,4,-5.214,1,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,217653,4
0.694,0.687,1,-7.87,0,0.0368,0.0772,5.29e-06,0.0754,0.246,119.995,199500,4
0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,198440,4
0.281,0.779,7,-5.104,1,0.0514,0.0437,0.0,0.37,0.344,167.172,239173,4
0.52,0.561,5,-7.95,1,0.0255,0.00807,0.485,0.142,0.421,92.999,196000,4
