danceability,key,mode,speechiness,liveness,tempo,time_signature,genre
0.382,7,1,0.0685,0.0911,79.965,4,acoustic
0.471,10,1,0.0684,0.0606,196.89,4,acoustic
0.534,9,1,0.035,0.0911,117.73,4,acoustic
0.678,2,0,0.038,0.11,96.056,4,acoustic
0.639,9,0,0.0299,0.122,140.121,4,acoustic
0.768,7,1,0.0262,0.123,104.001,4,acoustic
0.513,5,1,0.0395,0.0929,117.95,3,acoustic
0.445,7,0,0.0417,0.111,120.192,3,acoustic
0.646,2,0,0.0758,0.101,81.697,4,acoustic
0.59,7,1,0.0249,0.152,91.561,4,acoustic
0.408,4,0,0.0346,0.0457,107.103,4,acoustic
0.6,1,1,0.0462,0.123,159.427,4,acoustic
0.451,11,0,0.0313,0.749,90.187,3,acoustic
0.609,2,1,0.0402,0.112,154.329,3,acoustic
0.389,0,1,0.0467,0.117,183.226,4,acoustic
0.546,2,1,0.0409,0.0868,147.8,3,acoustic
0.628,7,1,0.03,0.0855,123.296,4,acoustic
0.527,6,1,0.03,0.138,175.81,4,acoustic
0.595,3,1,0.0238,0.0848,101.926,4,acoustic
0.684,9,1,0.0601,0.0916,170.75,4,acoustic
0.466,11,0,0.0933,0.354,132.231,4,acoustic
0.308,9,1,0.0281,0.0926,96.182,4,acoustic
0.629,4,1,0.0375,0.078,119.251,4,acoustic
0.594,7,1,0.036,0.063,120.547,4,acoustic
0.506,7,1,0.0403,0.0882,92.024,4,acoustic
0.447,0,1,0.0282,0.0974,143.993,4,blues
0.678,7,1,0.0299,0.318,140.007,5,blues
0.554,10,1,0.0481,0.151,95.411,4,blues
0.426,0,1,0.0336,0.964,117.521,4,blues
0.571,0,1,0.0332,0.303,116.141,4,blues
0.511,4,1,0.0319,0.326,110.092,4,blues
0.462,9,1,0.0322,0.296,204.028,4,blues
0.685,7,1,0.0306,0.355,139.994,5,blues
0.537,9,1,0.0551,0.0852,128.193,4,blues
0.403,4,1,0.0312,0.646,105.531,4,blues
0.52,2,0,0.041,0.242,92.717,4,blues
0.379,11,1,0.033,0.973,109.624,4,blues
0.766,3,1,0.0689,0.0556,142.764,4,blues
0.457,11,1,0.0281,0.898,104.034,4,blues
0.544,1,1,0.0353,0.719,110.754,4,blues
0.405,11,1,0.0323,0.429,111.089,4,blues
0.632,2,1,0.0326,0.0713,139.935,4,blues
0.322,6,1,0.0302,0.942,104.343,4,blues
0.536,9,1,0.0357,0.417,82.898,4,blues
0.556,4,1,0.0353,0.705,103.131,4,blues
0.575,1,1,0.168,0.351,125.44,4,blues
0.511,4,1,0.0339,0.734,112.183,4,blues
0.75,7,1,0.304,0.123,121.765,4,blues
0.311,6,1,0.0328,0.924,109.807,4,blues
0.379,3,0,0.034,0.28,95.47,4,blues
0.678,1,1,0.0261,0.254,97.767,3,blues
0.606,11,1,0.0421,0.116,77.067,3,blues
0.333,11,1,0.178,0.176,164.926,4,blues
0.741,8,1,0.108,0.109,113.969,4,blues
0.497,9,1,0.0734,0.17,134.598,4,blues
0.273,1,1,0.0488,0.099,159.33,4,blues
0.655,0,1,0.0866,0.119,121.999,4,blues
0.513,9,1,0.068,0.49,117.145,4,blues
0.61,5,1,0.0301,0.156,130.965,3,blues
0.464,7,1,0.0264,0.115,130.857,4,blues
0.475,11,1,0.0532,0.0723,116.787,1,blues
0.454,0,1,0.0667,0.179,184.125,4,blues
0.61,1,1,0.031,0.0634,113.482,4,blues
0.677,2,0,0.0471,0.121,142.031,4,blues
0.463,0,0,0.078,0.111,164.391,4,blues
0.857,5,0,0.0782,0.0541,111.018,4,blues
0.606,5,0,0.0335,0.0945,86.057,4,blues
0.253,10,1,0.0533,0.101,109.505,4,blues
0.557,11,0,0.0386,0.7,89.117,4,blues
0.716,9,1,0.0361,0.219,110.359,4,blues
0.489,2,1,0.0474,0.537,127.324,3,blues
0.798,7,1,0.0363,0.182,81.018,4,blues
0.676,7,1,0.0864,0.213,123.586,4,blues
0.821,9,0,0.0407,0.222,117.383,3,blues
0.454,0,1,0.0255,0.114,77.39,4,blues
0.225,1,0,0.0509,0.0722,163.665,4,classical
0.428,7,0,0.0351,0.0849,79.904,4,classical
0.346,10,1,0.0537,0.0643,78.891,5,classical
0.351,4,0,0.0393,0.0499,64.894,3,classical
0.109,5,1,0.0482,0.106,82.111,5,classical
0.465,9,0,0.0519,0.0423,111.471,4,classical
0.367,10,0,0.0439,0.105,161.58,4,classical
0.515,11,0,0.037,0.0757,130.998,4,classical
0.137,6,0,0.0379,0.162,82.805,4,classical
0.247,5,1,0.0363,0.108,108.252,4,classical
0.224,1,1,0.0395,0.128,62.64,4,classical
0.199,0,1,0.0529,0.15,74.49,4,classical
0.36,1,0,0.045,0.171,113.982,3,classical
0.154,1,1,0.0419,0.125,83.549,4,classical
0.293,7,1,0.0418,0.0822,82.299,4,classical
0.229,7,1,0.0593,0.181,166.41,4,classical
0.409,0,1,0.0668,0.0652,72.365,4,classical
0.366,2,1,0.0526,0.0705,67.461,5,classical
0.6,10,0,0.0431,0.415,95.528,4,classical
0.176,4,0,0.042,0.145,63.149,4,classical
0.417,2,1,0.0417,0.114,120.201,4,classical
0.479,2,0,0.0504,0.0829,105.991,4,classical
0.243,9,0,0.044,0.0858,126.724,4,classical
0.498,9,0,0.0383,0.0648,106.316,4,classical
0.211,8,1,0.0373,0.102,74.137,4,classical
0.349,10,1,0.0356,0.902,64.417,4,classical
0.163,10,1,0.0506,0.107,88.794,3,classical
0.428,7,1,0.0382,0.156,106.06,3,classical
0.316,4,1,0.0625,0.133,78.458,4,classical
0.198,4,1,0.0698,0.129,175.541,3,classical
0.326,9,0,0.0383,0.126,120.732,4,classical
0.464,0,0,0.0387,0.161,95.003,4,classical
0.15,5,1,0.0411,0.0932,138.084,3,classical
0.223,10,0,0.043,0.14,122.178,4,classical
0.403,2,1,0.0314,0.218,94.913,4,classical
0.333,2,1,0.0362,0.124,98.028,4,classical
0.352,5,1,0.0375,0.0652,67.145,4,classical
0.157,5,1,0.0374,0.105,79.182,3,classical
0.448,2,0,0.0608,0.0843,72.291,3,classical
0.086,1,1,0.0522,0.106,74.988,4,classical
0.437,8,1,0.0326,0.0539,133.814,4,classical
0.709,0,0,0.371,0.119,106.736,3,classical
0.204,7,1,0.0301,0.114,98.869,4,classical
0.226,9,1,0.0433,0.0676,92.976,4,classical
0.22,9,0,0.0366,0.0718,98.301,3,classical
0.494,11,1,0.0265,0.109,133.879,4,classical
0.509,1,0,0.0389,0.209,94.442,4,classical
0.539,9,1,0.0298,0.0919,98.066,4,classical
0.287,9,0,0.0385,0.106,90.623,4,classical
0.577,11,0,0.096,0.081,95.117,4,classical
0.595,7,1,0.0265,0.264,128.93,4,country
0.817,5,1,0.0301,0.147,105.014,4,country
0.385,7,0,0.0295,0.0898,151.278,4,country
0.596,2,1,0.0261,0.36,146.095,4,country
0.647,9,0,0.0337,0.277,89.727,4,country
0.564,5,1,0.0292,0.0915,85.881,4,country
0.463,7,1,0.0319,0.123,84.039,4,country
0.612,1,1,0.035,0.0637,100.178,4,country
0.765,6,0,0.026,0.36,116.02,4,country
0.565,7,1,0.031,0.137,70.984,4,country
0.468,5,1,0.0286,0.177,138.115,4,country
0.626,9,1,0.0288,0.309,113.702,4,country
0.688,2,1,0.0349,0.112,102.935,4,country
0.55,9,1,0.0304,0.0853,127.238,4,country
0.688,7,1,0.0365,0.0816,75.184,4,country
0.489,0,1,0.0297,0.0959,128.855,3,country
0.499,7,1,0.0301,0.0423,158.785,4,country
0.584,8,1,0.0279,0.0808,138.022,4,country
0.64,7,1,0.0398,0.272,91.02,4,country
0.658,1,1,0.025,0.112,83.921,4,country
0.66,4,1,0.0608,0.142,126.342,4,country
0.63,0,1,0.0331,0.292,126.984,4,country
0.356,9,1,0.04,0.0643,204.04,4,country
0.467,8,0,0.0345,0.0886,167.907,4,country
0.421,2,1,0.0767,0.504,169.712,4,country
0.659,8,1,0.0232,0.0964,99.066,4,country
0.483,10,0,0.042,0.0767,160.086,4,country
0.62,0,1,0.0281,0.114,101.489,4,country
0.587,10,1,0.0611,0.968,88.388,4,country
0.324,7,1,0.0292,0.143,74.101,4,country
0.653,10,0,0.0454,0.114,52.946,4,country
0.587,4,1,0.0324,0.182,129.222,4,country
0.486,7,1,0.042,0.361,92.582,4,country
0.628,6,0,0.0496,0.051,97.856,4,country
0.513,5,1,0.0321,0.12,169.601,4,country
0.746,7,1,0.0342,0.136,117.956,4,country
0.581,10,1,0.0352,0.187,123.625,4,country
0.544,4,1,0.0287,0.112,153.206,4,country
0.507,11,1,0.108,0.295,193.708,4,country
0.514,0,1,0.0271,0.387,93.836,4,country
0.582,7,1,0.0299,0.137,94.681,4,country
0.723,2,1,0.0407,0.115,129.097,4,country
0.674,2,1,0.0283,0.0488,126.547,4,country
0.607,0,1,0.0314,0.929,104.937,4,country
0.607,2,1,0.0435,0.134,146.831,4,country
0.435,7,0,0.0305,0.249,85.594,4,country
0.554,11,1,0.0413,0.131,142.566,4,country
0.53,7,1,0.0936,0.367,147.877,4,country
0.725,0,1,0.0242,0.173,100.311,4,country
0.266,10,1,0.031,0.121,109.479,4,country
0.85,7,1,0.0478,0.244,101.875,4,dance
0.61,8,0,0.0479,0.0821,172.638,4,dance
0.751,1,0,0.0437,0.355,95.053,4,dance
0.865,2,1,0.108,0.142,162.831,4,dance
0.636,0,0,0.071,0.0372,165.071,4,dance
0.725,8,0,0.0368,0.431,136.086,4,dance
0.754,0,1,0.204,0.358,95.018,4,dance
0.915,6,0,0.207,0.112,140.095,4,dance
0.575,9,1,0.0296,0.159,96.102,4,dance
0.55,2,1,0.0329,0.128,165.975,4,dance
0.831,1,0,0.165,0.0515,93.14,4,dance
0.623,10,1,0.0353,0.227,89.654,4,dance
0.765,8,1,0.0317,0.0669,95.026,4,dance
0.707,11,1,0.0521,0.273,108.049,4,dance
0.834,2,0,0.188,0.0934,89.849,4,dance
0.739,11,0,0.0411,0.326,88.009,4,dance
0.617,9,0,0.0276,0.133,131.965,4,dance
0.63,1,1,0.115,0.0766,152.042,4,dance
0.569,1,0,0.0499,0.0876,99.738,4,dance
0.774,1,0,0.0408,0.0765,98.001,4,dance
0.461,7,1,0.0246,0.0811,173.86,4,dance
0.677,0,1,0.0259,0.554,116.128,4,dance
0.607,11,1,0.0597,0.269,126.988,4,dance
0.518,7,1,0.0573,0.726,102.778,4,dance
0.659,4,0,0.0487,0.0951,83.014,4,dance
0.636,5,1,0.0273,0.0952,122.918,4,dance
0.603,2,1,0.162,0.363,124.303,5,dance
0.584,9,1,0.0344,0.133,131.275,4,dance
0.755,6,0,0.107,0.0646,119.7,4,dance
0.767,6,1,0.117,0.31,89.989,4,dance
0.696,9,1,0.0976,0.192,95.897,4,dance
0.751,5,0,0.0872,0.0288,128.002,4,dance
0.721,8,0,0.206,0.235,126.279,4,dance
0.645,6,0,0.0302,0.407,129.0,4,dance
0.696,10,0,0.0772,0.331,104.196,4,dance
0.84,8,1,0.258,0.251,159.711,4,dance
0.712,6,1,0.355,0.394,98.938,4,dance
0.623,0,1,0.247,0.0941,95.158,4,dance
0.761,1,1,0.0538,0.128,109.821,4,dance
0.608,4,0,0.242,0.332,168.211,4,dance
0.546,4,0,0.09,0.169,173.178,4,dance
0.726,1,0,0.0307,0.68,104.002,4,dance
0.541,2,1,0.0643,0.359,82.992,4,dance
0.622,10,1,0.036,0.273,89.661,4,dance
0.818,0,1,0.0695,0.243,93.67,4,dance
0.491,0,1,0.0255,0.257,144.142,4,dance
0.682,8,1,0.0365,0.06,132.493,4,dance
0.822,10,0,0.0917,0.0452,107.908,4,dance
0.628,6,0,0.0496,0.051,97.856,4,dance
0.777,10,0,0.194,0.309,105.45,4,dance
0.808,9,0,0.046,0.0624,92.002,4,jazz
0.197,0,1,0.0411,0.809,181.128,3,jazz
0.51,10,1,0.038,0.306,103.356,3,jazz
0.676,8,1,0.0402,0.0489,133.399,4,jazz
0.723,0,1,0.0631,0.509,88.044,4,jazz
0.52,6,1,0.145,0.0285,175.256,4,jazz
0.53,7,1,0.0475,0.137,92.249,4,jazz
0.369,10,0,0.0368,0.45,89.801,4,jazz
0.359,7,0,0.0403,0.705,101.821,4,jazz
0.498,7,0,0.0883,0.107,133.807,4,jazz
0.633,5,0,0.0428,0.121,115.51,3,jazz
0.345,1,1,0.228,0.99,142.21,4,jazz
0.62,3,1,0.0433,0.112,119.381,4,jazz
0.562,5,1,0.0351,0.113,75.52,4,jazz
0.541,2,1,0.0392,0.16,170.704,4,jazz
0.381,2,1,0.0402,0.122,181.003,3,jazz
0.746,4,0,0.0343,0.209,89.987,4,jazz
0.772,0,1,0.0551,0.213,96.086,4,jazz
0.697,8,1,0.0286,0.212,136.071,4,jazz
0.743,4,0,0.0307,0.0829,90.234,4,jazz
0.358,10,0,0.0466,0.062,70.536,4,jazz
0.752,2,0,0.0372,0.0858,118.006,4,jazz
0.809,2,1,0.0619,0.302,103.391,4,jazz
0.527,0,0,0.0397,0.0837,176.116,4,jazz
0.707,5,0,0.0333,0.0958,88.006,4,jazz
0.621,8,0,0.0363,0.0737,118.028,4,jazz
0.333,10,1,0.0311,0.113,92.31,4,jazz
0.723,10,0,0.0282,0.336,104.004,4,jazz
0.629,0,1,0.132,0.232,78.495,4,jazz
0.612,7,0,0.0334,0.617,111.888,4,jazz
0.599,0,0,0.0899,0.193,113.201,4,jazz
0.441,5,1,0.0436,0.0789,117.357,4,jazz
0.64,7,1,0.0577,0.0688,174.711,4,jazz
0.551,10,1,0.0352,0.112,152.011,4,jazz
0.744,2,0,0.0427,0.262,138.542,4,jazz
0.655,0,1,0.0866,0.119,121.999,4,jazz
0.808,9,0,0.0459,0.0578,92.002,4,jazz
0.762,0,1,0.0392,0.0312,114.017,4,jazz
0.734,11,0,0.194,0.0975,86.617,4,jazz
0.6,10,0,0.0431,0.415,95.528,4,jazz
0.714,11,1,0.0263,0.0819,91.99,4,jazz
0.499,8,0,0.0427,0.0723,95.37,4,jazz
0.808,10,0,0.0671,0.114,94.932,4,jazz
0.571,0,0,0.0385,0.112,82.745,4,jazz
0.733,0,0,0.0463,0.131,94.999,4,jazz
0.688,5,0,0.0754,0.112,167.153,4,jazz
0.649,10,0,0.0554,0.171,136.043,4,jazz
0.524,7,1,0.0319,0.116,84.688,1,jazz
0.575,1,0,0.0348,0.384,136.025,4,jazz
0.754,7,1,0.0598,0.0661,101.673,4,jazz
0.545,11,0,0.0286,0.168,99.009,4,metal
0.556,3,0,0.0584,0.209,105.143,4,metal
0.695,3,0,0.0553,0.106,89.954,4,metal
0.269,7,0,0.0854,0.118,141.581,4,metal
0.492,9,1,0.0491,0.0787,95.136,4,metal
0.58,4,1,0.0337,0.536,105.076,4,metal
0.603,1,1,0.171,0.206,96.306,4,metal
0.524,9,1,0.113,0.623,150.184,4,metal
0.551,0,0,0.0466,0.347,119.992,4,metal
0.541,1,1,0.0357,0.0896,124.557,4,metal
0.576,6,1,0.0462,0.683,97.225,4,metal
0.425,11,1,0.046,0.0935,101.968,4,metal
0.395,7,1,0.0544,0.319,112.092,4,metal
0.301,1,1,0.0433,0.0833,152.017,4,metal
0.366,11,0,0.0568,0.267,82.305,3,metal
0.623,11,0,0.151,0.261,134.975,4,metal
0.651,2,1,0.0577,0.384,123.851,4,metal
0.603,11,1,0.184,0.671,133.063,4,metal
0.338,4,0,0.0824,0.0936,92.966,4,metal
0.555,3,0,0.0554,0.0895,105.195,4,metal
0.345,0,1,0.0551,0.145,117.987,4,metal
0.512,8,0,0.212,0.0994,94.952,4,metal
0.491,4,1,0.0538,0.307,105.544,4,metal
0.493,6,0,0.0693,0.226,147.913,4,metal
0.487,7,1,0.0238,0.129,95.982,4,metal
0.63,1,1,0.115,0.0766,152.042,4,metal
0.514,7,1,0.05,0.346,186.765,4,metal
0.636,7,1,0.0584,0.253,109.16,4,metal
0.598,7,1,0.105,0.288,95.884,4,metal
0.6,1,1,0.0701,0.369,101.183,4,metal
0.518,9,1,0.0374,0.078,144.019,3,metal
0.421,6,0,0.302,0.111,196.921,4,metal
0.47,1,0,0.0939,0.212,130.055,4,metal
0.295,0,0,0.0446,0.137,74.483,3,metal
0.349,1,1,0.0863,0.104,142.956,4,metal
0.458,11,1,0.191,0.111,104.012,4,metal
0.544,6,0,0.173,0.297,103.026,4,metal
0.49,1,1,0.129,0.186,196.143,4,metal
0.484,6,1,0.0425,0.309,103.103,4,metal
0.615,8,0,0.11,0.366,108.193,4,metal
0.583,7,1,0.0244,0.0781,97.469,4,metal
0.3,8,1,0.107,0.0924,85.117,4,metal
0.418,0,0,0.0449,0.289,104.986,4,metal
0.571,10,1,0.0457,0.171,143.155,4,metal
0.434,11,0,0.0695,0.0772,135.54,4,metal
0.598,2,1,0.0801,0.127,100.98,4,metal
0.696,9,1,0.0976,0.192,95.897,4,metal
0.295,1,1,0.0702,0.0986,104.135,4,metal
0.534,1,1,0.047,0.036,122.733,4,metal
0.291,9,1,0.0415,0.0808,175.978,4,metal
0.429,11,1,0.0281,0.234,173.372,4,pop
0.325,2,1,0.0491,0.27,176.6,4,pop
0.843,4,0,0.269,0.0771,94.948,4,pop
0.325,2,1,0.0491,0.27,176.6,4,pop
0.545,11,0,0.0286,0.168,99.009,4,pop
0.508,2,1,0.033,0.382,88.28,4,pop
0.85,7,1,0.0478,0.244,101.875,4,pop
0.595,11,1,0.0367,0.0961,107.025,4,pop
0.751,1,0,0.0437,0.355,95.053,4,pop
0.262,2,1,0.289,0.127,174.993,4,pop
0.61,8,0,0.0479,0.0821,172.638,4,pop
0.779,0,1,0.0414,0.169,119.618,4,pop
0.853,0,1,0.0713,0.313,94.759,4,pop
0.479,0,1,0.249,0.182,102.567,3,pop
0.865,2,1,0.108,0.142,162.831,4,pop
0.902,8,1,0.477,0.0809,94.926,4,pop
0.817,5,1,0.0301,0.147,105.014,4,pop
0.467,2,0,0.0866,0.0682,121.95,4,pop
0.636,0,0,0.071,0.0372,165.071,4,pop
0.629,2,0,0.0465,0.0893,119.977,4,pop
0.541,1,1,0.0357,0.0896,124.557,4,pop
0.549,5,1,0.0366,0.0765,135.128,4,pop
0.725,5,0,0.332,0.099,166.028,3,pop
0.213,5,1,0.102,0.151,173.012,4,pop
0.74,6,1,0.178,0.0406,170.531,4,pop
0.334,2,1,0.042,0.0466,177.283,4,pop
0.481,7,1,0.066,0.0939,96.493,4,pop
0.255,5,1,0.0324,0.273,145.95,3,pop
0.382,0,1,0.0302,0.0719,102.089,4,pop
0.753,8,1,0.0711,0.0764,155.416,4,pop
0.547,4,0,0.0307,0.101,115.838,3,pop
0.595,11,1,0.0367,0.0961,107.025,4,pop
0.915,6,0,0.207,0.112,140.095,4,pop
0.597,11,0,0.1,0.0504,92.001,4,pop
0.725,8,0,0.0368,0.431,136.086,4,pop
0.601,11,0,0.0358,0.113,89.999,4,pop
0.617,4,1,0.0512,0.179,94.676,4,pop
0.595,11,1,0.0367,0.0961,107.025,4,pop
0.301,1,1,0.0433,0.0833,152.017,4,pop
0.595,11,1,0.0367,0.0961,107.025,4,pop
0.831,1,0,0.165,0.0515,93.14,4,pop
0.648,0,0,0.0479,0.981,121.973,4,pop
0.475,8,0,0.0317,0.53,119.643,4,pop
0.377,9,1,0.0351,0.106,123.989,4,pop
0.754,0,1,0.204,0.358,95.018,4,pop
0.588,1,1,0.0459,0.983,97.931,4,pop
0.623,10,1,0.0353,0.227,89.654,4,pop
0.579,6,0,0.0714,0.99,100.028,4,pop
0.285,4,1,0.129,0.327,97.051,4,pop
0.659,11,1,0.0437,0.335,106.965,4,pop
0.545,11,0,0.0286,0.168,99.009,4,rock
0.325,2,1,0.0491,0.27,176.6,4,rock
0.269,7,0,0.0854,0.118,141.581,4,rock
0.347,9,1,0.0466,0.158,122.269,4,rock
0.595,7,1,0.0265,0.264,128.93,4,rock
0.58,2,1,0.0866,0.074,149.639,4,rock
0.817,5,1,0.0301,0.147,105.014,4,rock
0.325,2,1,0.0491,0.27,176.6,4,rock
0.386,10,1,0.0261,0.088,147.207,4,rock
0.597,11,0,0.0677,0.11,122.559,4,rock
0.632,10,1,0.0348,0.347,119.397,4,rock
0.508,2,1,0.033,0.382,88.28,4,rock
0.541,1,1,0.0357,0.0896,124.557,4,rock
0.547,7,1,0.0264,0.653,83.62,4,rock
0.551,0,0,0.0466,0.347,119.992,4,rock
0.517,9,1,0.0907,0.246,129.627,4,rock
0.539,2,1,0.0499,0.36,136.279,4,rock
0.262,2,1,0.289,0.127,174.993,4,rock
0.481,7,1,0.066,0.0939,96.493,4,rock
0.549,11,0,0.0582,0.107,152.253,4,rock
0.301,1,1,0.0433,0.0833,152.017,4,rock
0.332,0,1,0.393,0.939,140.874,4,rock
0.49,7,1,0.0476,0.311,130.726,4,rock
0.251,2,1,0.0501,0.967,178.106,3,rock
0.366,11,0,0.0568,0.267,82.305,3,rock
0.405,7,0,0.0603,0.241,167.073,4,rock
0.382,0,1,0.0302,0.0719,102.089,4,rock
0.34,11,1,0.129,0.907,161.833,4,rock
0.451,5,1,0.0549,0.442,135.767,4,rock
0.511,7,1,0.0309,0.116,98.185,3,rock
0.395,7,1,0.0544,0.319,112.092,4,rock
0.341,9,1,0.0627,0.115,122.953,4,rock
0.617,4,1,0.0512,0.179,94.676,4,rock
0.547,4,1,0.0364,0.33,164.279,4,rock
0.547,4,0,0.0307,0.101,115.838,3,rock
0.365,0,1,0.192,0.99,79.271,4,rock
0.651,2,1,0.0577,0.384,123.851,4,rock
0.311,9,1,0.048,0.167,122.135,4,rock
0.623,11,0,0.151,0.261,134.975,4,rock
0.531,4,1,0.0936,0.304,109.519,4,rock
0.596,2,1,0.0261,0.36,146.095,4,rock
0.434,1,0,0.144,0.99,127.851,4,rock
0.514,7,1,0.05,0.346,186.765,4,rock
0.712,11,0,0.0598,0.0797,140.174,4,rock
0.544,9,1,0.0298,0.126,109.933,4,rock
0.406,1,1,0.0999,0.976,89.912,4,rock
0.491,4,1,0.0538,0.307,105.544,4,rock
0.486,2,1,0.0849,0.889,126.957,4,rock
0.523,0,1,0.0305,0.432,70.863,4,rock
0.312,0,1,0.135,0.952,101.148,4,rock
0.763,5,0,0.0545,0.0823,128.24,4,techno
0.602,3,1,0.135,0.256,137.964,4,techno
0.735,6,1,0.0959,0.228,113.402,4,techno
0.479,8,1,0.0352,0.155,119.463,4,techno
0.695,3,1,0.0403,0.13,131.999,4,techno
0.613,8,0,0.0575,0.105,110.181,4,techno
0.473,7,0,0.0443,0.353,170.214,4,techno
0.765,7,1,0.147,0.221,120.486,4,techno
0.608,1,0,0.0425,0.13,119.581,4,techno
0.795,6,1,0.0744,0.113,120.44,4,techno
0.7,8,0,0.0523,0.343,138.009,4,techno
0.715,6,0,0.196,0.0859,136.006,4,techno
0.782,0,1,0.123,0.225,127.674,4,techno
0.658,3,1,0.0388,0.13,132.002,4,techno
0.75,10,0,0.0381,0.0863,133.019,4,techno
0.734,7,1,0.045,0.257,109.177,4,techno
0.583,10,0,0.0385,0.121,161.997,4,techno
0.398,3,0,0.0539,0.142,117.23,5,techno
0.795,0,1,0.279,0.642,119.615,4,techno
0.503,2,0,0.0356,0.276,169.989,4,techno
0.632,9,0,0.0359,0.0647,136.169,4,techno
0.608,2,0,0.0337,0.182,135.994,4,techno
0.67,1,1,0.0699,0.374,137.999,4,techno
0.612,1,0,0.0264,0.132,91.139,4,techno
0.696,11,0,0.0613,0.0658,84.006,4,techno
0.531,11,1,0.0452,0.162,147.836,4,techno
0.613,7,1,0.299,0.328,130.937,3,techno
0.659,1,0,0.0407,0.109,135.969,4,techno
0.728,0,1,0.0376,0.525,129.947,4,techno
0.796,8,1,0.0459,0.342,106.051,4,techno
0.725,1,1,0.0453,0.675,164.991,4,techno
0.611,9,0,0.038,0.432,138.466,4,techno
0.53,0,1,0.0729,0.0824,133.744,4,techno
0.674,9,0,0.0326,0.405,133.02,4,techno
0.754,9,1,0.0412,0.583,138.007,4,techno
0.729,11,1,0.0825,0.0806,129.956,4,techno
0.557,4,0,0.0446,0.267,167.284,4,techno
0.631,9,0,0.0385,0.0663,136.154,4,techno
0.644,8,1,0.0459,0.121,138.008,4,techno
0.534,10,0,0.0995,0.111,120.871,4,techno
0.605,2,1,0.0674,0.0792,126.005,4,techno
0.524,2,1,0.0434,0.0878,170.22,4,techno
0.643,7,1,0.0382,0.081,138.081,4,techno
0.518,5,0,0.0278,0.132,179.91,4,techno
0.743,5,0,0.065,0.162,128.236,4,techno
0.613,5,0,0.0447,0.0967,170.0,4,techno
0.774,11,0,0.0603,0.0926,104.475,4,techno
0.765,10,0,0.129,0.0762,139.955,4,techno
0.71,8,1,0.0661,0.203,107.483,4,techno
0.662,1,0,0.063,0.329,146.018,4,techno
0.538,0,1,0.0291,0.0979,91.921,3,acoustic
0.549,7,1,0.0313,0.224,153.604,4,acoustic
0.523,7,1,0.0303,0.323,152.979,4,acoustic
0.639,1,0,0.0375,0.0545,140.394,3,acoustic
0.386,10,0,0.0295,0.162,172.311,4,acoustic
0.657,6,1,0.0749,0.0882,114.815,4,acoustic
0.433,11,1,0.163,0.102,80.623,4,acoustic
0.724,6,0,0.0605,0.168,92.571,4,acoustic
0.558,11,0,0.0381,0.298,112.094,4,acoustic
0.545,7,0,0.0292,0.537,104.084,4,acoustic
0.698,0,1,0.0404,0.149,92.996,4,acoustic
0.625,4,1,0.0251,0.0903,99.561,4,acoustic
0.514,2,1,0.0872,0.204,84.722,3,acoustic
0.512,9,0,0.0685,0.136,124.94,4,acoustic
0.523,6,1,0.0366,0.107,88.902,4,acoustic
0.73,9,1,0.0553,0.112,111.874,4,acoustic
0.692,9,0,0.0363,0.248,129.955,4,acoustic
0.577,9,1,0.0299,0.67,79.628,4,acoustic
0.506,2,1,0.0289,0.191,152.365,4,acoustic
0.612,7,1,0.0414,0.335,105.841,4,acoustic
0.151,3,1,0.0294,0.142,86.679,4,acoustic
0.577,5,1,0.0369,0.111,108.625,3,acoustic
0.557,11,0,0.103,0.467,92.98,4,acoustic
0.632,5,1,0.0765,0.145,120.93,4,acoustic
0.521,0,1,0.0293,0.0986,106.546,4,acoustic
0.425,2,1,0.046,0.052,103.781,4,acoustic
0.623,5,1,0.0409,0.311,134.364,4,acoustic
0.558,4,1,0.0359,0.106,105.509,4,acoustic
0.324,6,0,0.0352,0.445,102.948,4,acoustic
0.412,5,1,0.0527,0.352,119.307,4,acoustic
0.53,7,1,0.0446,0.095,169.852,4,acoustic
0.465,2,1,0.0485,0.0613,181.556,4,acoustic
0.555,9,1,0.0358,0.361,114.162,4,acoustic
0.512,9,1,0.0354,0.0639,95.775,3,acoustic
0.316,2,0,0.0831,0.32,152.754,4,acoustic
0.38,9,1,0.0268,0.147,180.039,4,acoustic
0.642,0,1,0.0298,0.38,109.85,4,acoustic
0.631,9,0,0.0384,0.13,105.034,4,acoustic
0.418,2,0,0.0562,0.157,92.981,4,acoustic
0.438,5,1,0.0324,0.0943,89.292,4,acoustic
0.67,5,1,0.0416,0.363,115.226,4,acoustic
0.619,10,1,0.0772,0.306,87.213,4,acoustic
0.438,11,0,0.0978,0.069,78.996,4,acoustic
0.539,9,1,0.031,0.224,120.602,4,acoustic
0.508,0,1,0.058,0.335,125.993,4,acoustic
0.595,9,0,0.122,0.142,174.626,3,acoustic
0.431,9,0,0.127,0.249,162.181,4,acoustic
0.555,9,1,0.162,0.112,150.021,4,acoustic
0.244,9,0,0.0298,0.294,92.291,4,acoustic
0.628,7,0,0.0358,0.337,92.802,4,acoustic
0.356,4,0,0.112,0.941,95.754,4,blues
0.577,9,1,0.0319,0.647,104.309,4,blues
0.534,7,1,0.0303,0.0934,97.009,4,blues
0.669,2,1,0.0341,0.0614,111.58,4,blues
0.305,9,0,0.0348,0.0899,80.389,4,blues
