danceability,key,mode,speechiness,liveness,tempo,time_signature
0.606,9,1,0.0281,0.201,97.155,4
0.4,2,0,0.0671,0.109,188.503,4
0.554,11,1,0.0413,0.131,142.566,4
0.717,4,1,0.0427,0.136,119.996,4
0.486,4,1,0.0552,0.163,106.25,4
0.653,8,1,0.0244,0.285,100.021,4
0.461,0,1,0.0444,0.973,80.773,4
0.593,8,1,0.0339,0.102,118.008,4
0.465,9,0,0.0519,0.0423,111.471,4
0.604,6,1,0.0283,0.113,95.205,4
0.667,1,0,0.0828,0.238,149.875,4
0.393,9,1,0.0332,0.201,112.657,3
0.731,4,1,0.0417,0.597,111.281,4
0.67,9,1,0.0434,0.325,92.983,4
0.52,4,1,0.0859,0.419,95.962,4
0.695,4,1,0.0493,0.367,121.932,4
0.636,6,1,0.0318,0.0915,120.969,4
0.627,6,1,0.314,0.111,167.882,4
0.21,9,1,0.123,0.269,179.722,4
0.544,5,1,0.0522,0.13,123.766,4
0.822,0,1,0.132,0.233,119.884,4
0.446,2,0,0.046,0.0813,180.115,4
0.31,2,1,0.0468,0.0994,128.296,4
0.538,8,1,0.0399,0.109,59.173,4
0.744,1,1,0.0604,0.0749,120.016,4
0.397,2,1,0.0457,0.362,151.551,4
0.772,5,1,0.0454,0.108,124.983,4
0.478,5,1,0.0267,0.0823,80.09,4
0.73,9,1,0.0616,0.0583,120.016,4
0.493,4,1,0.0608,0.134,96.997,4
0.653,10,0,0.0454,0.114,52.946,4
0.457,1,1,0.0377,0.266,130.102,4
0.574,2,1,0.0507,0.11,154.042,4
0.616,11,1,0.0382,0.287,126.918,4
0.576,2,1,0.0571,0.0908,127.935,4
0.5,1,1,0.229,0.0624,129.044,4
0.788,10,0,0.0548,0.11,117.813,4
0.5,2,1,0.0478,0.0623,140.564,4
0.545,1,1,0.0468,0.0714,127.987,4
0.585,5,1,0.0459,0.3,77.987,4
0.407,9,1,0.0907,0.156,170.046,4
0.745,4,0,0.0267,0.24,125.978,4
0.553,1,1,0.0469,0.112,73.903,4
0.412,10,0,0.0384,0.225,143.09,4
0.518,3,1,0.0454,0.291,109.864,4
0.478,9,0,0.0373,0.0781,133.071,3
0.606,9,0,0.0509,0.268,123.985,3
0.729,4,1,0.0682,0.391,138.204,4
0.762,9,0,0.0694,0.153,116.073,4
0.722,5,1,0.0433,0.108,119.952,4
0.462,2,1,0.0276,0.123,95.407,4
0.752,6,1,0.0705,0.0936,136.041,4
0.846,1,0,0.129,0.393,100.969,4
0.545,6,1,0.063,0.303,127.967,4
0.0999,0,1,0.0354,0.156,84.894,3
0.693,4,1,0.0289,0.378,132.338,4
0.454,2,1,0.0567,0.115,166.303,4
0.485,9,0,0.0315,0.106,130.397,4
0.464,0,1,0.0333,0.392,129.964,4
0.4,8,0,0.0625,0.145,104.134,4
0.316,2,0,0.0356,0.207,163.127,4
0.43,11,0,0.0567,0.129,168.015,4
0.376,8,1,0.0288,0.105,88.685,4
0.377,2,1,0.04,0.311,104.002,4
0.458,5,1,0.0439,0.0664,164.984,3
0.492,10,1,0.0382,0.0794,151.915,4
0.634,0,1,0.0591,0.117,113.048,3
0.473,8,1,0.0475,0.129,147.482,4
0.453,0,1,0.0305,0.331,158.069,4
0.492,4,1,0.0332,0.0756,92.474,4
0.839,10,0,0.133,0.113,123.038,4
0.671,5,0,0.07,0.147,99.631,4
0.418,5,1,0.0964,0.112,78.521,5
0.548,4,0,0.0247,0.164,74.956,4
0.496,6,1,0.0421,0.0648,117.0,4
0.536,0,1,0.0407,0.0746,103.084,4
0.487,0,1,0.094,0.331,160.046,4
0.551,1,1,0.0452,0.138,128.976,4
0.598,10,1,0.0354,0.219,144.059,4
0.369,11,0,0.0631,0.51,104.173,5
0.518,4,1,0.0295,0.0945,106.656,4
0.603,10,1,0.035,0.233,129.759,4
0.226,3,1,0.0396,0.0889,119.878,4
0.545,11,0,0.0286,0.168,99.009,4
0.349,8,1,0.064,0.794,141.121,4
0.772,10,1,0.0251,0.222,101.974,4
0.469,7,0,0.0391,0.186,130.03,4
0.748,5,1,0.0782,0.0798,110.003,4
0.767,7,1,0.0461,0.111,114.07,4
0.437,0,1,0.026,0.113,105.617,3
0.144,0,0,0.0367,0.0646,54.898,4
0.697,6,1,0.0348,0.0726,121.534,4
0.618,5,1,0.0423,0.21,92.843,4
0.55,8,1,0.0265,0.0906,138.105,4
0.488,9,1,0.047,0.953,146.615,5
0.421,10,1,0.0564,0.123,84.786,4
0.685,11,0,0.0325,0.103,126.004,4
0.34,8,1,0.0582,0.0699,172.022,4
0.405,4,1,0.0369,0.105,74.338,1
0.49,4,1,0.0478,0.104,112.85,4
0.451,0,1,0.107,0.102,122.444,4
0.116,10,1,0.0739,0.212,61.997,4
0.315,10,1,0.0297,0.101,78.356,4
0.774,5,0,0.0413,0.0465,102.98,4
0.708,2,1,0.0897,0.0913,96.016,4
0.814,10,1,0.073,0.118,100.578,3
0.563,9,1,0.0375,0.14,110.027,3
0.623,5,0,0.0619,0.236,112.483,4
0.532,9,1,0.0312,0.086,79.242,4
0.684,11,0,0.1,0.191,81.001,4
0.449,9,1,0.0352,0.14,125.211,4
0.337,4,0,0.0348,0.241,114.538,4
0.612,10,0,0.0361,0.134,80.006,4
0.674,10,0,0.0357,0.11,112.011,4
0.597,6,0,0.0344,0.111,126.951,4
0.47,2,1,0.0298,0.375,131.336,4
0.673,0,1,0.0361,0.309,113.063,4
0.509,4,0,0.0357,0.244,156.909,3
0.588,11,1,0.0496,0.089,124.909,4
0.425,8,0,0.0829,0.926,158.046,4
0.759,5,0,0.0658,0.0579,124.007,4
0.45,0,1,0.0449,0.239,164.066,4
0.428,9,1,0.0368,0.0848,115.89,4
0.591,0,1,0.0415,0.19,144.084,4
0.444,10,0,0.341,0.107,82.695,4
0.54,8,1,0.0256,0.162,104.03,4
0.951,0,0,0.0685,0.0712,125.04,4
0.93,3,1,0.0411,0.103,120.021,4
0.286,6,1,0.0347,0.114,50.827,4
0.375,3,1,0.0437,0.178,178.721,3
0.278,6,1,0.0353,0.18,169.229,3
0.555,11,0,0.0533,0.139,96.504,4
0.544,5,1,0.0683,0.0854,144.33,4
0.314,9,1,0.105,0.139,100.935,4
0.459,6,1,0.0282,0.105,137.941,3
0.408,3,0,0.0493,0.0959,169.932,4
0.5,1,1,0.033,0.122,112.946,3
0.778,1,0,0.334,0.0881,140.048,4
0.624,8,1,0.0367,0.105,126.001,4
0.405,7,1,0.0254,0.29,92.815,4
0.752,9,1,0.253,0.104,91.97,4
0.486,0,1,0.0303,0.117,150.09,4
0.516,0,1,0.0367,0.0618,138.855,4
0.7,7,1,0.0838,0.029,122.019,4
0.567,10,1,0.052,0.0757,133.014,4
0.603,2,1,0.162,0.363,124.303,5
0.635,0,1,0.0339,0.136,132.634,4
0.184,3,1,0.0519,0.104,61.541,3
0.74,5,0,0.158,0.182,115.085,4
0.302,2,1,0.0482,0.123,78.411,4
0.671,0,1,0.048,0.361,122.361,4
0.505,0,1,0.0359,0.112,81.877,4
0.29,4,0,0.108,0.545,120.488,4
0.734,6,0,0.0526,0.108,130.016,4
0.593,2,0,0.0286,0.128,124.013,4
0.459,3,1,0.0573,0.0885,111.881,4
0.733,5,0,0.0292,0.0956,127.975,4
0.665,11,0,0.151,0.0692,103.916,4
0.577,2,1,0.0279,0.0822,128.303,4
0.813,4,1,0.129,0.0658,130.0,4
0.521,5,0,0.0287,0.188,95.028,4
0.556,7,1,0.0524,0.274,128.658,4
0.483,7,1,0.0459,0.129,139.807,4
0.517,5,0,0.0404,0.21,94.734,4
0.636,0,0,0.071,0.0372,165.071,4
0.85,7,1,0.0478,0.244,101.875,4
0.604,2,1,0.037,0.133,107.862,4
0.633,10,0,0.0507,0.366,89.957,4
0.329,4,0,0.0348,0.155,83.92,4
0.791,6,0,0.052,0.0713,114.98,4
0.702,4,0,0.13,0.218,79.64,4
0.497,0,1,0.0363,0.103,147.91,4
0.714,7,1,0.0528,0.124,165.229,4
0.675,4,0,0.0466,0.102,119.001,4
0.501,4,0,0.0409,0.454,133.99,4
0.625,10,1,0.0859,0.125,90.226,4
0.866,7,1,0.0527,0.178,125.427,4
0.724,1,0,0.113,0.833,93.01,4
0.535,2,1,0.0382,0.0825,126.823,4
0.323,7,1,0.0369,0.0957,144.756,5
0.661,11,1,0.03,0.131,129.752,4
0.599,2,1,0.0685,0.296,127.925,4
0.461,1,0,0.108,0.359,142.031,4
0.785,7,0,0.044,0.0937,75.889,4
0.71,6,1,0.0346,0.128,102.799,4
0.275,2,1,0.0493,0.231,95.421,5
0.439,5,1,0.0303,0.0963,140.077,4
0.706,9,1,0.0708,0.168,91.031,4
0.399,7,1,0.0544,0.0771,172.634,4
0.807,1,1,0.0793,0.0993,124.996,4
0.82,5,0,0.0549,0.35,130.992,4
0.665,5,1,0.0388,0.208,113.046,4
0.261,0,1,0.0495,0.0987,172.297,4
0.71,5,0,0.0319,0.0971,119.981,4
0.718,4,1,0.0387,0.0627,100.008,4
0.516,2,1,0.0366,0.115,148.021,4
0.594,7,1,0.07,0.0814,76.497,3
0.414,9,1,0.0359,0.856,96.516,3
0.384,6,0,0.0444,0.316,101.741,3
0.408,8,1,0.0546,0.264,144.975,4
0.806,3,1,0.0399,0.0815,127.009,4
0.438,1,1,0.0404,0.171,173.258,4
0.721,1,1,0.0365,0.112,131.935,4
0.386,2,1,0.0278,0.0881,169.837,3
0.724,11,1,0.0622,0.0889,139.0,4
0.626,2,1,0.0253,0.134,91.812,4
0.659,11,0,0.0644,0.187,119.843,4
0.533,5,1,0.0317,0.332,80.975,4
0.676,1,1,0.0501,0.0613,124.031,3
0.573,8,0,0.592,0.0969,179.196,3
0.653,11,0,0.0372,0.162,120.004,4
0.743,10,0,0.0507,0.142,125.005,5
0.568,0,1,0.0498,0.0596,136.044,4
0.513,1,1,0.0317,0.0797,97.869,4
0.448,7,0,0.0421,0.219,75.991,4
0.66,9,1,0.0472,0.0268,89.975,4
0.158,9,0,0.0512,0.316,64.305,4
0.675,5,0,0.032,0.287,96.052,4
0.554,9,1,0.0287,0.359,72.997,4
0.552,7,1,0.102,0.102,134.888,4
0.674,7,1,0.122,0.132,84.878,4
0.549,1,1,0.049,0.104,101.055,4
0.498,7,1,0.0283,0.109,83.808,4
0.56,8,1,0.0391,0.125,138.03,4
0.477,0,0,0.038,0.137,113.757,4
0.394,4,0,0.0413,0.184,162.053,4
0.684,6,1,0.0336,0.181,96.018,4
0.73,0,1,0.0357,0.13,129.933,4
0.645,9,1,0.0778,0.325,127.235,4
0.777,5,0,0.056,0.295,96.994,4
0.351,4,0,0.0393,0.0499,64.894,3
0.319,2,0,0.114,0.187,96.833,4
0.198,1,1,0.122,0.312,159.872,5
0.516,4,0,0.0874,0.193,121.337,4
0.337,3,1,0.0459,0.147,139.061,4
0.788,7,1,0.0792,0.109,123.977,4
0.633,6,0,0.0461,0.233,106.003,4
0.353,0,1,0.0349,0.0843,133.808,4
0.723,7,1,0.0297,0.279,124.9,4
0.785,3,0,0.0698,0.203,128.879,4
0.799,11,1,0.0377,0.193,120.97,4
0.456,2,1,0.0433,0.17,149.746,4
0.291,5,0,0.0376,0.127,94.185,4
0.807,4,1,0.113,0.0565,165.034,4
0.201,3,1,0.0342,0.132,169.91,4
0.209,5,1,0.0475,0.126,84.93,3
0.617,7,1,0.0301,0.144,113.018,4
0.327,5,1,0.0446,0.193,190.806,3
0.62,7,0,0.041,0.0912,128.002,4
0.661,3,0,0.0361,0.158,70.898,4
0.439,9,1,0.182,0.118,149.022,4
0.578,0,1,0.0357,0.0924,115.491,4
0.293,3,0,0.11,0.0648,122.739,4
0.482,0,1,0.288,0.362,97.907,4
0.403,2,1,0.0314,0.218,94.913,4
0.684,2,1,0.0365,0.152,172.089,4
0.497,9,1,0.0361,0.211,180.225,4
0.608,1,0,0.0425,0.13,119.581,4
0.733,8,1,0.295,0.191,148.005,4
0.474,8,0,0.15,0.0931,100.557,4
0.415,1,1,0.0357,0.126,142.966,4
0.563,1,1,0.0338,0.132,81.977,1
0.219,1,1,0.0676,0.982,86.049,4
0.486,0,1,0.0852,0.53,195.154,4
0.506,3,1,0.0709,0.147,124.462,4
0.616,0,1,0.0386,0.343,144.072,4
0.903,9,0,0.0956,0.0918,110.002,4
0.772,0,1,0.074,0.29,120.058,5
0.117,5,0,0.042,0.131,70.206,4
0.518,8,1,0.04,0.0456,84.835,4
0.384,2,1,0.0443,0.136,128.12,3
0.364,0,0,0.0567,0.0697,79.342,4
0.176,2,1,0.0798,0.681,146.393,4
0.619,4,1,0.0267,0.121,129.948,4
0.614,2,1,0.0399,0.0977,115.175,4
0.762,3,1,0.0919,0.16,93.51,4
0.85,9,0,0.166,0.0939,137.971,4
0.579,8,1,0.0513,0.281,76.783,4
0.616,2,1,0.0668,0.107,97.994,4
0.492,11,1,0.0703,0.11,144.363,4
0.486,2,1,0.0849,0.889,126.957,4
0.672,1,1,0.133,0.0992,169.033,4
0.116,2,1,0.0544,0.0991,70.332,3
0.612,9,1,0.0316,0.103,115.953,4
0.504,8,1,0.0578,0.451,96.018,4
0.159,11,1,0.038,0.0932,79.811,3
0.376,2,1,0.174,0.313,176.021,4
0.536,7,1,0.0254,0.105,87.194,4
0.667,4,1,0.0536,0.343,151.834,4
0.465,2,1,0.0485,0.0613,181.556,4
0.689,7,1,0.0271,0.0857,131.779,4
0.511,7,1,0.0374,0.102,103.997,4
0.248,2,1,0.0417,0.155,176.236,3
0.611,0,1,0.0343,0.25,112.579,4
0.583,0,1,0.0459,0.177,80.004,4
0.723,8,1,0.0392,0.087,133.975,4
0.56,5,1,0.0533,0.31,109.414,4
0.384,6,1,0.0579,0.522,129.903,4
0.529,7,1,0.029,0.251,136.859,4
0.639,7,1,0.0659,0.0849,162.983,4
0.292,6,0,0.031,0.107,135.903,3
0.544,8,0,0.0316,0.148,133.501,4
0.391,4,1,0.0328,0.586,137.567,4
0.711,5,1,0.0419,0.0478,121.006,4
0.708,7,1,0.0335,0.0945,113.082,4
0.779,5,1,0.0966,0.0965,89.998,4
0.645,6,0,0.0302,0.407,129.0,4
0.475,9,1,0.123,0.057,68.06,3
0.623,10,1,0.0353,0.227,89.654,4
0.63,6,0,0.0252,0.0765,167.998,4
0.451,5,1,0.0549,0.442,135.767,4
0.57,4,0,0.0724,0.818,87.938,4
0.588,10,1,0.0329,0.123,85.012,4
0.741,10,0,0.0903,0.26,101.022,4
0.598,7,1,0.0434,0.178,121.799,4
0.384,9,0,0.0345,0.114,118.129,4
0.793,8,1,0.093,0.143,128.001,4
0.755,7,1,0.0468,0.0762,128.009,4
0.653,10,0,0.0439,0.0972,117.161,4
0.578,9,1,0.0832,0.076,83.909,4
0.27,0,1,0.0573,0.139,170.254,4
0.202,11,0,0.0816,0.643,145.781,4
0.84,1,0,0.275,0.152,103.376,4
0.647,7,1,0.165,0.148,160.015,4
0.528,9,1,0.0355,0.102,96.053,4
0.345,0,1,0.0329,0.0735,164.373,4
0.572,0,1,0.0282,0.335,139.876,4
0.304,2,1,0.0787,0.25,168.093,4
0.786,4,0,0.0638,0.175,120.011,4
0.687,9,1,0.0275,0.132,128.648,4
0.469,0,1,0.0589,0.346,164.042,4
0.569,3,0,0.0671,0.32,116.985,4
0.7,0,1,0.0357,0.109,122.591,4
0.676,5,1,0.0512,0.608,103.782,4
0.541,9,1,0.0357,0.12,79.977,4
0.493,8,1,0.102,0.0535,154.984,4
0.79,6,1,0.332,0.0548,88.009,4
0.516,0,1,0.0242,0.179,99.722,4
0.755,10,0,0.0504,0.109,100.007,4
0.557,10,1,0.0383,0.108,117.939,4
0.506,10,1,0.0392,0.141,139.957,4
0.446,9,1,0.0356,0.0914,145.57,4
0.684,8,1,0.0555,0.107,63.621,4
0.765,1,0,0.032,0.0801,122.028,4
0.381,1,1,0.092,0.422,143.916,4
0.524,7,1,0.0409,0.102,130.016,4
0.623,7,1,0.0473,0.226,81.949,4
0.641,4,1,0.0263,0.728,100.098,4
0.647,5,1,0.0236,0.134,94.01,4
0.689,1,0,0.122,0.0743,142.062,4
0.441,3,1,0.0288,0.152,66.48,4
0.515,5,1,0.0511,0.486,92.028,4
0.633,4,0,0.0383,0.0679,151.96,4
0.531,8,1,0.0337,0.114,94.739,4
0.447,7,1,0.111,0.474,140.018,4
0.455,0,1,0.0452,0.0776,104.662,4
0.527,7,1,0.0269,0.0831,128.153,3
0.185,7,1,0.0448,0.147,74.892,3
0.447,9,1,0.035,0.11,152.058,4
0.39,1,1,0.0322,0.0921,125.471,4
0.25,1,0,0.0329,0.136,107.269,3
0.478,7,1,0.102,0.0738,141.077,4
0.748,11,1,0.0649,0.119,130.564,4
0.144,4,0,0.0363,0.105,139.327,4
0.187,2,1,0.07,0.281,91.869,4
0.698,8,1,0.0574,0.213,125.994,4
0.595,7,1,0.0271,0.119,120.315,4
0.287,4,0,0.0406,0.0987,101.679,4
0.612,10,1,0.0336,0.101,124.053,4
0.586,7,1,0.0284,0.0588,109.024,4
0.183,1,0,0.0401,0.121,111.851,4
0.661,9,1,0.0331,0.14,141.042,4
0.675,4,0,0.0466,0.102,119.001,4
0.404,5,0,0.0408,0.112,126.15,4
0.558,6,1,0.0306,0.108,104.018,4
0.678,2,0,0.038,0.11,96.056,4
0.598,1,1,0.0305,0.112,110.334,4
0.508,0,1,0.058,0.335,125.993,4
0.637,10,0,0.0664,0.112,99.208,4
0.757,11,0,0.0449,0.097,107.948,4
0.735,6,1,0.0959,0.228,113.402,4
0.558,11,0,0.0387,0.12,125.032,4
0.411,7,0,0.0439,0.0899,126.969,4
0.81,11,0,0.0482,0.0626,126.012,4
0.703,9,0,0.0266,0.232,86.214,4
0.295,0,0,0.0446,0.137,74.483,3
0.328,0,0,0.0316,0.0961,80.523,4
0.655,2,1,0.0489,0.0722,120.113,4
0.494,7,1,0.0843,0.122,162.011,4
0.703,10,1,0.0638,0.154,113.108,4
0.579,2,1,0.027,0.0575,147.125,4
0.279,0,1,0.0308,0.114,94.822,3
0.366,8,1,0.0367,0.0898,140.037,4
0.58,7,1,0.0267,0.277,148.108,4
0.844,1,1,0.157,0.385,73.989,4
0.311,9,1,0.0368,0.14,127.818,4
0.69,10,0,0.382,0.802,96.332,4
0.509,0,1,0.151,0.322,140.626,1
0.715,11,1,0.038,0.094,110.01,4
0.477,0,1,0.0325,0.116,91.159,4
0.647,5,0,0.14,0.121,88.061,4
0.715,7,1,0.0715,0.0559,133.325,4
0.519,0,1,0.069,0.186,87.941,4
0.498,6,0,0.0421,0.139,89.342,4
0.358,4,1,0.0485,0.121,155.482,4
0.595,9,0,0.122,0.142,174.626,3
0.778,0,1,0.0297,0.14,104.728,4
0.631,2,1,0.0313,0.0884,109.926,4
0.533,0,1,0.0383,0.0772,99.574,4
0.339,2,1,0.037,0.322,159.281,4
0.181,0,1,0.04,0.0674,95.026,4
0.543,2,0,0.0307,0.115,76.515,4
0.713,2,0,0.0313,0.0878,125.959,4
0.6,3,1,0.0317,0.104,110.044,4
0.444,4,1,0.0312,0.174,145.443,3
0.386,2,1,0.0346,0.341,126.602,4
0.757,10,0,0.0936,0.0481,183.956,4
0.621,6,1,0.0332,0.12,82.602,4
0.636,4,1,0.0553,0.371,85.004,4
0.608,2,1,0.0285,0.157,127.885,4
0.378,6,0,0.0584,0.327,145.148,4
0.277,0,1,0.03,0.325,75.258,4
0.467,2,0,0.106,0.125,122.252,4
0.747,11,0,0.075,0.251,125.008,4
0.632,6,1,0.0313,0.354,90.007,4
0.542,2,1,0.0318,0.177,111.665,4
0.487,8,0,0.0273,0.0712,100.001,4
0.463,5,1,0.0445,0.241,83.363,4
0.715,0,1,0.0433,0.144,106.013,4
0.669,7,1,0.112,0.115,125.993,4
0.447,7,0,0.0424,0.29,127.944,4
0.427,6,1,0.0569,0.0953,192.01,4
0.729,5,0,0.0515,0.0771,128.021,4
0.609,4,1,0.438,0.28,100.418,4
0.733,1,1,0.0811,0.116,119.935,4
0.711,11,0,0.0358,0.105,102.925,4
0.0824,9,0,0.0372,0.0847,83.259,4
0.551,0,1,0.0345,0.105,100.03,4
0.753,2,1,0.0736,0.128,113.525,3
0.19,7,1,0.0303,0.176,94.34,4
0.573,1,1,0.0553,0.278,126.034,4
0.433,10,1,0.0516,0.0742,62.597,4
0.77,6,1,0.0422,0.098,126.01,4
0.712,5,0,0.0378,0.093,95.051,4
0.697,0,1,0.0436,0.263,120.99,4
0.38,2,0,0.193,0.101,97.613,4
0.634,3,1,0.0517,0.0898,82.016,4
0.508,9,1,0.0441,0.362,129.865,4
0.309,7,1,0.031,0.0954,137.39,4
0.478,11,1,0.14,0.124,173.967,4
0.742,1,1,0.0282,0.145,130.921,3
0.489,9,1,0.054,0.111,135.431,4
0.606,6,1,0.0547,0.112,140.035,4
0.552,2,1,0.0699,0.0962,98.94,4
0.509,4,0,0.0471,0.0789,172.006,3
0.575,6,0,0.0309,0.131,80.07,4
0.472,1,1,0.0412,0.166,100.035,1
0.648,8,1,0.0275,0.0944,107.019,4
0.604,11,1,0.0413,0.0583,118.041,4
0.505,8,1,0.0674,0.0541,127.993,3
0.623,5,1,0.0324,0.138,120.117,4
0.676,11,1,0.0579,0.0834,140.003,4
0.0808,0,0,0.0458,0.141,81.353,4
0.386,2,1,0.0433,0.155,142.499,4
0.658,5,1,0.0438,0.147,114.917,4
0.334,5,1,0.0317,0.133,107.156,3
0.665,0,1,0.0427,0.51,124.013,4
0.477,2,1,0.286,0.108,150.062,4
0.449,2,0,0.029,0.175,139.924,4
0.402,9,1,0.142,0.065,196.505,4
0.486,7,1,0.042,0.361,92.582,4
0.676,5,1,0.0628,0.384,136.027,4
0.837,0,1,0.0601,0.09,139.986,4
0.604,5,0,0.321,0.463,122.057,4
0.64,7,1,0.0577,0.0688,174.711,4
0.713,1,0,0.483,0.0308,199.764,4
0.606,4,1,0.0598,0.337,119.974,4
0.33,3,1,0.0443,0.0931,83.398,4
0.63,11,1,0.0279,0.186,102.887,4
0.256,9,0,0.0391,0.0857,72.567,4
0.368,7,1,0.0296,0.14,101.564,4
0.497,5,1,0.0261,0.0624,94.604,4
0.752,9,1,0.253,0.104,91.97,4
0.693,8,1,0.0324,0.101,103.952,4
0.687,4,1,0.0287,0.0898,121.079,4
0.306,8,1,0.117,0.0864,157.345,4
0.283,6,1,0.18,0.252,166.178,4
0.447,2,1,0.0457,0.686,138.969,4
0.521,4,0,0.0443,0.115,125.986,4
0.643,2,1,0.0349,0.106,144.171,4
0.532,4,0,0.0267,0.0867,130.087,4
0.392,9,1,0.0341,0.624,115.285,4
0.443,1,1,0.0661,0.194,174.011,4
0.689,4,1,0.045,0.57,130.069,4
0.669,9,0,0.0455,0.0748,115.006,4
0.412,5,0,0.47,0.297,130.159,5
0.55,7,1,0.0271,0.19,153.001,4
0.785,0,1,0.0668,0.0697,170.024,4
0.634,6,0,0.0452,0.243,82.967,4
0.483,6,0,0.0367,0.34,101.97,4
0.717,4,1,0.0427,0.136,119.996,4
0.547,4,1,0.0364,0.33,164.279,4
0.452,6,1,0.0792,0.205,144.048,4
0.681,0,1,0.0253,0.0925,91.044,4
0.477,5,1,0.0451,0.0713,111.171,5
0.892,4,0,0.141,0.0521,100.972,4
0.666,10,0,0.103,0.0442,110.108,4
0.528,1,0,0.0603,0.0552,130.881,4
0.658,5,1,0.0443,0.628,115.045,4
0.186,9,0,0.0348,0.126,76.704,4
0.645,0,0,0.0872,0.151,157.963,4
0.852,1,1,0.0653,0.126,109.906,4
0.431,1,1,0.0299,0.108,118.996,4
0.596,9,1,0.0335,0.418,117.066,4
0.594,3,1,0.0677,0.0869,130.064,4
0.637,1,0,0.0405,0.124,129.857,4
0.546,9,1,0.0365,0.128,96.907,4
0.473,8,1,0.104,0.314,171.435,4
0.621,8,0,0.116,0.127,159.979,4
0.687,4,1,0.0255,0.107,103.93,4
0.637,0,1,0.0488,0.151,90.996,4
0.608,4,0,0.242,0.332,168.211,4
0.732,5,1,0.028,0.0659,88.174,4
0.505,10,0,0.0231,0.0609,87.541,4
0.755,2,0,0.116,0.291,120.032,4
0.404,11,1,0.049,0.357,165.703,4
0.562,9,1,0.0494,0.341,145.913,4
0.487,5,0,0.0397,0.103,118.039,3
0.19,7,0,0.064,0.351,72.39,4
0.66,9,1,0.0472,0.0268,89.975,4
0.51,9,1,0.101,0.077,91.123,4
0.683,2,1,0.0362,0.156,92.012,4
0.53,6,1,0.028,0.137,127.318,4
0.442,5,1,0.0269,0.117,91.179,3
0.541,1,1,0.0357,0.0896,124.557,4
0.739,2,1,0.205,0.328,131.983,4
0.31,7,1,0.0341,0.155,120.686,4
0.71,8,1,0.0661,0.203,107.483,4
0.516,0,1,0.0367,0.0618,138.855,4
0.753,10,0,0.086,0.128,124.996,4
0.517,0,1,0.0325,0.188,82.992,4
0.474,9,0,0.0457,0.476,93.01,4
0.672,7,1,0.0443,0.177,111.927,4
0.489,7,1,0.0447,0.96,113.853,4
0.504,6,0,0.0665,0.453,108.965,4
0.49,3,1,0.0693,0.293,152.023,4
0.559,11,0,0.0475,0.0418,140.021,4
0.526,7,1,0.0421,0.22,144.032,4
0.644,6,1,0.0391,0.108,117.148,4
0.316,6,1,0.0308,0.0811,170.075,4
0.382,7,1,0.0685,0.0911,79.965,4
0.737,1,0,0.0545,0.254,104.066,4
0.655,1,1,0.045,0.0953,91.494,4
0.444,2,0,0.0281,0.0703,95.258,4
0.226,5,1,0.0345,0.296,78.446,3
0.295,6,1,0.0455,0.0925,83.189,4
0.582,4,0,0.0367,0.278,126.247,4
0.486,7,1,0.0606,0.0532,72.984,4
0.341,2,1,0.218,0.311,122.984,4
0.88,9,1,0.275,0.083,138.015,4
0.809,5,1,0.0615,0.0717,124.993,4
0.66,8,1,0.0992,0.154,125.966,4
0.374,5,1,0.0363,0.107,133.85,3
0.511,9,1,0.0408,0.255,120.207,4
0.578,4,0,0.0767,0.066,62.465,4
0.582,5,1,0.0334,0.132,135.973,4
0.563,7,1,0.0323,0.144,127.237,4
0.571,0,0,0.0385,0.112,82.745,4
0.221,4,1,0.0384,0.0837,138.205,4
0.386,10,0,0.0295,0.162,172.311,4
0.524,5,0,0.145,0.0362,74.994,4
0.526,5,1,0.0333,0.103,140.978,4
0.136,7,1,0.0414,0.0804,143.636,5
0.159,4,0,0.0652,0.104,131.552,1
0.521,9,1,0.0362,0.395,143.866,4
0.531,5,0,0.0329,0.0657,104.055,4
0.218,0,1,0.045,0.0899,142.483,4
0.749,8,0,0.086,0.115,142.024,4
0.307,0,1,0.0481,0.136,57.431,4
0.682,1,1,0.0393,0.0935,123.012,4
0.476,8,1,0.0265,0.049,82.955,4
0.621,5,1,0.0283,0.156,94.146,4
0.393,6,0,0.036,0.317,131.749,4
0.372,8,1,0.0467,0.104,164.653,3
0.497,2,0,0.0405,0.297,122.643,4
0.327,9,0,0.04,0.339,137.139,4
0.409,1,1,0.0343,0.117,145.833,3
0.746,11,1,0.0312,0.167,100.429,4
0.592,9,0,0.027,0.127,96.483,4
0.458,5,1,0.032,0.155,134.252,3
0.52,7,1,0.0331,0.115,125.93,3
0.732,5,1,0.0311,0.136,98.938,4
0.64,9,1,0.041,0.144,141.054,4
0.666,7,1,0.0419,0.0429,122.996,4
0.342,4,1,0.0672,0.206,157.509,3
0.174,2,1,0.0613,0.655,85.517,3
0.436,9,1,0.0369,0.103,106.982,4
0.328,4,1,0.0394,0.256,153.972,4
0.568,7,1,0.0303,0.0824,80.003,4
0.634,4,0,0.0438,0.159,129.479,4
0.581,4,1,0.0318,0.243,107.884,4
0.607,1,1,0.0382,0.279,127.993,4
0.529,3,1,0.0649,0.0582,111.132,4
0.679,4,0,0.0329,0.0946,124.003,4
0.189,8,1,0.0468,0.147,169.144,4
0.603,5,0,0.0837,0.26,126.025,4
