danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
0.143,0.00194,0,-35.355,1,0.045,0.932,0.0318,0.0694,0.0495,139.288,audio_features,5TKvSoHEXaCyk2GKM6pC3J,spotify:track:5TKvSoHEXaCyk2GKM6pC3J,https://api.spotify.com/v1/tracks/5TKvSoHEXaCyk2GKM6pC3J,https://api.spotify.com/v1/audio-analysis/5TKvSoHEXaCyk2GKM6pC3J,73827,3,1999,classical
0.235,0.0639,11,-24.404,0,0.049,0.962,0.603,0.466,0.0781,120.736,audio_features,04eShjKTWijeJJqGnhxpYK,spotify:track:04eShjKTWijeJJqGnhxpYK,https://api.spotify.com/v1/tracks/04eShjKTWijeJJqGnhxpYK,https://api.spotify.com/v1/audio-analysis/04eShjKTWijeJJqGnhxpYK,200360,3,1999,classical
0.135,0.0428,5,-26.085,1,0.0483,0.988,0.924,0.134,0.0394,63.831,audio_features,0wgqbmYhQyoL2TXGzQEg4k,spotify:track:0wgqbmYhQyoL2TXGzQEg4k,https://api.spotify.com/v1/tracks/0wgqbmYhQyoL2TXGzQEg4k,https://api.spotify.com/v1/audio-analysis/0wgqbmYhQyoL2TXGzQEg4k,240000,4,1999,classical
0.331,0.169,9,-19.859,1,0.0325,0.994,0.886,0.121,0.258,97.836,audio_features,38EmZT3oWA6lJE0o4ajfG8,spotify:track:38EmZT3oWA6lJE0o4ajfG8,https://api.spotify.com/v1/tracks/38EmZT3oWA6lJE0o4ajfG8,https://api.spotify.com/v1/audio-analysis/38EmZT3oWA6lJE0o4ajfG8,253573,4,1999,classical
0.349,0.0503,6,-18.668,0,0.038,0.903,0.153,0.228,0.295,107.272,audio_features,2cFsO1qC65joLn2GzRViBI,spotify:track:2cFsO1qC65joLn2GzRViBI,https://api.spotify.com/v1/tracks/2cFsO1qC65joLn2GzRViBI,https://api.spotify.com/v1/audio-analysis/2cFsO1qC65joLn2GzRViBI,150507,3,1999,classical
0.176,0.006,5,-42.238,1,0.0384,0.899,3.24e-05,0.105,0.0383,71.477,audio_features,4wudbbceOZKjRlhTtbHvAs,spotify:track:4wudbbceOZKjRlhTtbHvAs,https://api.spotify.com/v1/tracks/4wudbbceOZKjRlhTtbHvAs,https://api.spotify.com/v1/audio-analysis/4wudbbceOZKjRlhTtbHvAs,636000,3,1999,classical
0.184,0.0915,2,-20.03,0,0.0413,0.981,0.734,0.222,0.0387,119.375,audio_features,6izxDWP8kx2yErjuHOdhHV,spotify:track:6izxDWP8kx2yErjuHOdhHV,https://api.spotify.com/v1/tracks/6izxDWP8kx2yErjuHOdhHV,https://api.spotify.com/v1/audio-analysis/6izxDWP8kx2yErjuHOdhHV,173000,3,1999,classical
0.227,0.0227,11,-29.761,1,0.0432,0.988,0.909,0.103,0.04,84.99,audio_features,2a6EP73QVZxj0NSVEta4Ad,spotify:track:2a6EP73QVZxj0NSVEta4Ad,https://api.spotify.com/v1/tracks/2a6EP73QVZxj0NSVEta4Ad,https://api.spotify.com/v1/audio-analysis/2a6EP73QVZxj0NSVEta4Ad,498867,4,1999,classical
0.364,0.571,6,-15.596,1,0.0453,0.874,0.867,0.121,0.38,84.899,audio_features,0VQMAup2VdeQWLCvM14Uz2,spotify:track:0VQMAup2VdeQWLCvM14Uz2,https://api.spotify.com/v1/tracks/0VQMAup2VdeQWLCvM14Uz2,https://api.spotify.com/v1/audio-analysis/0VQMAup2VdeQWLCvM14Uz2,150667,1,1999,classical
0.351,0.00622,0,-33.286,0,0.0388,0.994,0.943,0.115,0.0794,66.921,audio_features,6cDytuMZ5Z4iMEhK65HiHL,spotify:track:6cDytuMZ5Z4iMEhK65HiHL,https://api.spotify.com/v1/tracks/6cDytuMZ5Z4iMEhK65HiHL,https://api.spotify.com/v1/audio-analysis/6cDytuMZ5Z4iMEhK65HiHL,223067,4,1999,classical
