danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
0.389,0.0784,0,-22.531,1,0.0467,0.958,0.0673,0.117,0.62,183.226,audio_features,0QcYseQfUmZpjXGoXDT9z4,spotify:track:0QcYseQfUmZpjXGoXDT9z4,https://api.spotify.com/v1/tracks/0QcYseQfUmZpjXGoXDT9z4,https://api.spotify.com/v1/audio-analysis/0QcYseQfUmZpjXGoXDT9z4,208173,4,2000,acoustic
0.546,0.424,2,-9.275,1,0.0409,0.448,0.00204,0.0868,0.425,147.8,audio_features,56cQKq9cveZtNl2c284ttH,spotify:track:56cQKq9cveZtNl2c284ttH,https://api.spotify.com/v1/tracks/56cQKq9cveZtNl2c284ttH,https://api.spotify.com/v1/audio-analysis/56cQKq9cveZtNl2c284ttH,259293,3,2000,acoustic
0.628,0.437,7,-9.547,1,0.03,0.493,8.91e-05,0.0855,0.34,123.296,audio_features,5NBJQIKSLigpfA2T2ReG7N,spotify:track:5NBJQIKSLigpfA2T2ReG7N,https://api.spotify.com/v1/tracks/5NBJQIKSLigpfA2T2ReG7N,https://api.spotify.com/v1/audio-analysis/5NBJQIKSLigpfA2T2ReG7N,216240,4,2000,acoustic
0.527,0.727,6,-5.947,1,0.03,0.00556,9.05e-06,0.138,0.394,175.81,audio_features,6S9pAMyMWYw9SCS8Lxs6mS,spotify:track:6S9pAMyMWYw9SCS8Lxs6mS,https://api.spotify.com/v1/tracks/6S9pAMyMWYw9SCS8Lxs6mS,https://api.spotify.com/v1/audio-analysis/6S9pAMyMWYw9SCS8Lxs6mS,237267,4,2000,acoustic
0.595,0.508,3,-8.192,1,0.0238,0.233,1.93e-05,0.0848,0.372,101.926,audio_features,0OICStVAG7osQVVxqQ1W4q,spotify:track:0OICStVAG7osQVVxqQ1W4q,https://api.spotify.com/v1/tracks/0OICStVAG7osQVVxqQ1W4q,https://api.spotify.com/v1/audio-analysis/0OICStVAG7osQVVxqQ1W4q,218893,4,2000,acoustic
0.684,0.234,9,-15.497,1,0.0601,0.769,0.399,0.0916,0.821,170.75,audio_features,2GOztq545KfhVtznk79MXP,spotify:track:2GOztq545KfhVtznk79MXP,https://api.spotify.com/v1/tracks/2GOztq545KfhVtznk79MXP,https://api.spotify.com/v1/audio-analysis/2GOztq545KfhVtznk79MXP,174907,4,2000,acoustic
0.466,0.716,11,-7.251,0,0.0933,0.354,0.000125,0.354,0.859,132.231,audio_features,7BffUnoYCyHy2Sd0wcDtvg,spotify:track:7BffUnoYCyHy2Sd0wcDtvg,https://api.spotify.com/v1/tracks/7BffUnoYCyHy2Sd0wcDtvg,https://api.spotify.com/v1/audio-analysis/7BffUnoYCyHy2Sd0wcDtvg,225507,4,2000,acoustic
0.308,0.271,9,-10.144,1,0.0281,0.947,0.000876,0.0926,0.194,96.182,audio_features,2PJKMQwbwOLVmNEF1GtuEN,spotify:track:2PJKMQwbwOLVmNEF1GtuEN,https://api.spotify.com/v1/tracks/2PJKMQwbwOLVmNEF1GtuEN,https://api.spotify.com/v1/audio-analysis/2PJKMQwbwOLVmNEF1GtuEN,233267,4,2000,acoustic
0.629,0.467,4,-9.373,1,0.0375,0.644,0.273,0.078,0.488,119.251,audio_features,6IIngEBJRQQumwt1MA3Y6y,spotify:track:6IIngEBJRQQumwt1MA3Y6y,https://api.spotify.com/v1/tracks/6IIngEBJRQQumwt1MA3Y6y,https://api.spotify.com/v1/audio-analysis/6IIngEBJRQQumwt1MA3Y6y,295000,4,2000,acoustic
0.594,0.293,7,-12.716,1,0.036,0.841,8.67e-05,0.063,0.66,120.547,audio_features,7snJmn0LfJNPLT8Ns3qnaz,spotify:track:7snJmn0LfJNPLT8Ns3qnaz,https://api.spotify.com/v1/tracks/7snJmn0LfJNPLT8Ns3qnaz,https://api.spotify.com/v1/audio-analysis/7snJmn0LfJNPLT8Ns3qnaz,163187,4,2000,acoustic
